Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	3330910	3331753	843	1	206.765714	14.994821	0	328.050811	71.276249	239	423	1	2	925	0.001081	0.002162	57.012931	9.388984	0.001078	60	60	0.175647	1.645618	0.007543	0	0	0.005388	0.08673	0	0	0.009698	0.135072	0	0	0.00431	0.080336	0	0	177.125356	11.219433	0	333.866083	72.959929	238	429	2	2	799	0.002503	0.002503	57.265255	9.107319	0.002491	60	60	0.272727	2.818551	0.009963	0	0	0.001245	0.035289	0	0	0.002491	0.070578	0	0	0.001245	0.078948	0	0	191.366864	21.259073	0	332.141256	75.496882	234	425	4	6	1784	0.002242	0.003363	56.28874	10.286049	0.00223	29	60	0.384615	3.09711	0.01505	0	0	0.012263	0.210873	0	0	0.012263	0.202783	0	0	0	0.137705	0	0	1	1	0.001185	1	0.001185	0.657583	0	0	198.367521	21.097298	0	330.357381	77.478878	227	422	2	3	901	0.00222	0.00333	55.380795	11.136006	0.001104	29	60	0.513245	3.451374	0.020971	0	0	0.022075	0.292746	0	0	0.020971	0.275323	0	0	-0.001104	0.179006	0	0	191.071225	12.75564	0	327.764638	73.484354	239	414	1	2	871	0.001148	0.002296	52.665904	13.247596	0	29	60	0.556064	3.475615	0.024027	0	0	0.026316	0.314584	0	0	0.02746	0.31266	0	0	0.001144	0.175859	0	0
2	1	8660938	8661104	166	1	252.845714	40.670726	0	317.248141	72.101871	234	402	14	17	1076	0.013011	0.015799	49.087624	15.774132	0.01897	29	60	1.200542	6.330948	0.046974	0	1	0.3243	1.064203	0	1	0.044264	0.333255	0	0	-0.280036	0.948583	-1	0	208.744048	22.465941	0	326.5	68.107285	243	411	12	1	558	0.021505	0.001792	45.143608	16.537688	0.012259	29	60	3.929947	13.313968	0.113835	0	8	0.075306	0.369357	0	0	0.236427	0.830432	0	0	0.161121	0.743601	0	0	208.744048	22.465941	0	326.5	68.107285	243	411	12	1	558	0.021505	0.001792	45.143608	16.537688	0.012259	29	60	3.929947	13.313968	0.113835	0	8	0.075306	0.369357	0	0	0.236427	0.830432	0	0	0.161121	0.743601	0	0	2	0	0	0	0	0.467066	0.994012	0	208.744048	22.465941	0	326.5	68.107285	243	411	12	1	558	0.021505	0.001792	45.143608	16.537688	0.012259	29	60	3.929947	13.313968	0.113835	0	8	0.075306	0.369357	0	0	0.236427	0.830432	0	0	0.161121	0.743601	0	0	209.381766	18.126763	0	321.176863	72.255369	227	406	2	8	899	0.002225	0.008899	51.338834	14.049066	0.0022	29	60	0.9989	5.739864	0.037404	0	0	0.040704	0.255973	0	0	0.134213	0.643183	0	0	0.093509	0.575808	0	0
3	1	10928376	10928689	313	1	203.422857	11.220557	0	327.074155	71.562543	238	412	1	1	917	0.001091	0.001091	58.656148	6.578613	0.001088	60	60	0.174102	2.428979	0.005441	0	0	0.002176	0.065974	0	0	0.006529	0.093123	0	0	0.004353	0.065866	0	0	230.530159	17.465021	0	323.550999	74.078048	234	413	0	0	951	0	0	59.035752	5.697348	0	60	60	0.11041	1.728829	0.004206	0	0	0.006309	0.091549	0	0	0.006309	0.091549	0	0	0	0.079472	0	0	230.530159	17.465021	0	323.550999	74.078048	234	413	0	0	951	0	0	59.035752	5.697348	0	60	60	0.11041	1.728829	0.004206	0	0	0.006309	0.091549	0	0	0.006309	0.091549	0	0	0	0.079472	0	0	2	0	0	0	0	0.557325	0.433121	0	230.530159	17.465021	0	323.550999	74.078048	234	413	0	0	951	0	0	59.035752	5.697348	0	60	60	0.11041	1.728829	0.004206	0	0	0.006309	0.091549	0	0	0.006309	0.091549	0	0	0	0.079472	0	0	235.589744	22.148907	0	323.682451	70.219845	240	409	1	4	1077	0.000929	0.003714	59.267098	4.848854	0.000924	60	60	0.163586	3.202977	0.002773	0	0	0.001848	0.060802	0	0	0.003697	0.074409	0	0	0.001848	0.042973	0	0
4	1	11574780	11575114	334	1	231.777143	14.131861	0	327.69561	71.77174	237	414	2	4	1025	0.001951	0.003902	58.838021	5.958265	0.00097	60	60	0.124151	2.375054	0.00388	0	0	0.00485	0.103228	0	0	0.00291	0.069612	0	0	-0.00194	0.044023	0	0	243.532738	14.075027	0	327.611969	70.507299	243	417	1	4	1036	0.000965	0.003861	59.228626	4.930048	0.000961	60	60	0.080692	1.761015	0.002882	0	0	0.003842	0.097983	0	0	0.002882	0.069278	0	0	-0.000961	0.030994	0	0	243.532738	14.075027	0	327.611969	70.507299	243	417	1	4	1036	0.000965	0.003861	59.228626	4.930048	0.000961	60	60	0.080692	1.761015	0.002882	0	0	0.003842	0.097983	0	0	0.002882	0.069278	0	0	-0.000961	0.030994	0	0	2	0	0	2	0.00597	0.483582	0.113433	0	243.532738	14.075027	0	327.611969	70.507299	243	417	1	4	1036	0.000965	0.003861	59.228626	4.930048	0.000961	60	60	0.080692	1.761015	0.002882	0	0	0.003842	0.097983	0	0	0.002882	0.069278	0	0	-0.000961	0.030994	0	0	228.042735	13.626692	0	325.365591	75.178752	232	417	1	2	1023	0.000978	0.001955	59.220273	5.024061	0.000975	60	60	0.099415	2.340702	0.001949	0	0	0.002924	0.069782	0	0	0	0	0	0	-0.002924	0.069782	0	0
5	1	11888127	11888783	656	1	229.64	19.725091	0	318.448959	72.158072	234	407	4	4	1009	0.003964	0.003964	55.866273	10.840732	0.00295	29	60	0.123894	2.120483	0.004916	0	0	0.003933	0.076747	0	0	0.018682	0.31785	0	0	0.014749	0.308634	0	0	208.065527	25.055909	0	323.670576	70.402162	242	406	1	0	938	0.001066	0	59.094782	5.24522	0	60	60	0.100106	2.129244	0.00213	0	0	0.00426	0.079865	0	0	0.00213	0.065268	0	0	-0.00213	0.046127	0	0	212.732523	20.827366	0	323.956332	69.221735	239	406	2	1	1603	0.001248	0.000624	58.902242	5.882105	0.000623	60	60	0.131382	2.107881	0.004359	0	0	0.004359	0.074756	0	0	0.001868	0.055783	0	0	-0.002491	0.04986	0	0	2	0	0	1	0.001522	0.526636	0	0	212.817664	18.527534	0	322.833873	69.813191	230	406	1	1	927	0.001079	0.001079	58.7169	6.399972	0.001076	60	60	0.155005	1.881076	0.006459	0	0	0.005382	0.086684	0	0	0.003229	0.073331	0	0	-0.002153	0.046374	0	0	246.603989	14.348315	0	317.136194	72.795956	226	405	5	6	1072	0.004664	0.005597	58.514312	7.201646	0.004617	60	60	0.134811	1.957099	0.00554	0	0	0.00277	0.052583	0	0	0.001847	0.042954	0	0	-0.000923	0.030387	0	0
6	1	14289835	14291289	1454	2	228.617143	18.651893	0	329.070866	70.916039	243	412	6	5	1016	0.005906	0.004921	58.672833	6.923846	0.004869	60	60	0.165531	2.905238	0.004869	0	0	0.001947	0.062409	0	0	0.002921	0.093613	0	0	0.000974	0.031204	0	0	242.77208	13.690014	0	318.179007	71.802345	231	411	2	7	1067	0.001874	0.00656	57.803903	8.121497	0.001859	60	60	0.090149	2.515488	0.001859	0	0	0.000929	0.030486	0	0	0.003717	0.060886	0	0	0.002788	0.052753	0	0	236.164835	21.439284	0	322.636087	70.237829	236	411	6	20	3619	0.001658	0.005526	57.258162	9.00689	0.00192	60	60	0.246914	2.886519	0.008779	0	0	0.156379	0.914102	0	0	0.006584	0.116952	0	0	-0.149794	0.90798	0	0	2	3	0.002062	3	0.002062	0.426117	0.674914	0.030928	228.97151	8.68952	0	325.086957	70.578129	235	410	1	1	1012	0.000988	0.000988	58.976331	5.509342	0	60	60	0.114398	1.995239	0.003945	0	0	0.001972	0.04439	0	0	0.002959	0.094211	0	0	0.000986	0.104201	0	0	183.712251	17.124914	0	321.21147	73.882063	235	415	1	3	837	0.001195	0.003584	58.321046	7.147537	0.001189	60	60	0.315101	4.077449	0.007134	0	0	0.001189	0.034483	0	0	0.004756	0.084381	0	0	0.003567	0.059655	0	0
7	1	14982175	14984238	2063	2	239.737143	16.404435	0	323.009183	69.568774	233	404	5	5	1089	0.004591	0.004591	58.77616	6.600004	0.00455	60	60	0.022748	0.293263	0.00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224.783476	30.687529	0	328.748768	68.973818	243	408	8	8	1015	0.007882	0.007882	58.357905	7.453346	0.00485	60	60	0.169738	2.452915	0.00582	0	0	0.00291	0.069612	0	0	0.00194	0.044023	0	0	-0.00097	0.031144	0	0	220.090073	20.026911	0	324.877705	70.782032	237	409	23	27	4759	0.004833	0.005673	56.604907	10.066597	0.004991	37	60	0.525681	4.759112	0.015804	0	0	0.03036	0.234134	0	0	0.019755	0.179621	0	0	-0.010605	0.207222	0	0	2	0	0	1	0.000484	0.516957	0.671027	0	234.692308	9.981521	0	322.601338	69.106801	232	407	1	3	1046	0.000956	0.002868	57.818095	7.759017	0.000952	60	60	0.057143	1.216573	0.002857	0	0	0	0	0	0	0.000952	0.030861	0	0	0.000952	0.030861	0	0	236.131054	22.26695	0	320.431429	75.315476	225	415	4	5	1050	0.00381	0.004762	58.318225	7.311187	0.002833	60	60	0.032106	0.655721	0.001889	0	0	0.005666	0.097055	0	0	0.003777	0.097147	0	0	-0.001889	0.061459	0	0
8	1	19364170	19365468	1298	2	216.294286	12.318213	0	326.16092	73.786183	232	414	2	3	957	0.00209	0.003135	58.061331	7.772345	0.002079	60	60	0.117464	1.66363	0.004158	0	0	0.005198	0.106861	0	0	0.003119	0.096724	0	0	-0.002079	0.045572	0	0	239.202279	14.398674	0	328.552481	73.363998	240	415	1	3	1048	0.000954	0.002863	58.879278	5.805086	0	60	60	0.131179	2.170623	0.003802	0	0	0.007605	0.123149	0	0	0.003802	0.097469	0	0	-0.003802	0.061575	0	0	221.341538	16.543603	0	325.650752	74.247209	233	416	2	12	3058	0.000654	0.003924	58.972656	5.58641	0.000326	60	60	0.09668	1.743041	0.003255	0	0	0.005208	0.122277	0	0	0.003906	0.111169	0	0	-0.001302	0.044182	0	0	2	1	0.00077	1	0.00077	0.535027	0.163202	0	216.316239	12.905801	0	322.98431	77.937609	224	418	1	7	956	0.001046	0.007322	58.865145	5.950337	0.001037	60	60	0.107884	1.909364	0.004149	0	0	0.007261	0.173382	0	0	0.007261	0.167286	0	0	0	0.045572	0	0	261.205128	22.074888	0	322.686258	70.428883	242	410	1	1	1157	0.000864	0.000864	59.206212	5.034056	0.000863	60	60	0.079379	1.409534	0.003451	0	0	0.012079	0.194552	0	0	0.011217	0.183174	0	0	-0.000863	0.050891	0	0
9	1	20534278	20534573	295	1	237.305714	11.354194	0	319.515699	68.316285	234	404	2	2	1051	0.001903	0.001903	56.490995	10.019415	0.001896	29	60	0.501422	4.288432	0.018957	0	0	0.03128	0.250176	0	0	0.036019	0.243767	0	0	0.004739	0.147645	0	0	234.138047	21.610757	0	318.263272	69.219236	239	402	4	3	923	0.004334	0.00325	58.507527	6.993804	0.003226	60	60	0.106452	2.367355	0.002151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.138047	21.610757	0	318.263272	69.219236	239	402	4	3	923	0.004334	0.00325	58.507527	6.993804	0.003226	60	60	0.106452	2.367355	0.002151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.412162	0.351351	0	234.138047	21.610757	0	318.263272	69.219236	239	402	4	3	923	0.004334	0.00325	58.507527	6.993804	0.003226	60	60	0.106452	2.367355	0.002151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.079772	10.4777	0	321.252049	74.96172	230	411	3	3	976	0.003074	0.003074	58.748473	6.172914	0.001018	60	60	0.080448	1.167276	0.003055	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	23974649	23974914	265	1	266.314286	25.725208	0	320.216681	70.692234	232	410	1	6	1163	0.00086	0.005159	58.105128	7.571392	0.000855	60	60	0.170085	3.113913	0.003419	0	0	0.002564	0.050594	0	0	0.000855	0.029235	0	0	-0.001709	0.058471	0	0	259.745318	26.235965	0	320.368365	73.426644	231	409	2	4	942	0.002123	0.004246	58.896624	6.080233	0.003165	60	60	0.152954	2.232245	0.005274	0	0	0.005274	0.107647	0	0	0.00211	0.064957	0	0	-0.003165	0.056195	0	0	259.745318	26.235965	0	320.368365	73.426644	231	409	2	4	942	0.002123	0.004246	58.896624	6.080233	0.003165	60	60	0.152954	2.232245	0.005274	0	0	0.005274	0.107647	0	0	0.00211	0.064957	0	0	-0.003165	0.056195	0	0	2	0	0	0	0	0.492481	1	0	259.745318	26.235965	0	320.368365	73.426644	231	409	2	4	942	0.002123	0.004246	58.896624	6.080233	0.003165	60	60	0.152954	2.232245	0.005274	0	0	0.005274	0.107647	0	0	0.00211	0.064957	0	0	-0.003165	0.056195	0	0	253.62963	13.362405	0	324.48816	74.573343	235	409	4	4	1098	0.003643	0.003643	58.530741	6.725346	0.003617	60	60	0.109403	1.654218	0.004521	0	0	0.001808	0.042505	0	0	0	0	0	0	-0.001808	0.042505	0	0
