Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	5383114	5383501	387	1	245.682857	20.083336	0	319.207024	67.003691	237	407	0	1	1082	0	0.000924	59.481071	4.017333	0	60	60	0.117267	2.493264	0.00277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.695157	21.229789	0	313.980234	68.037162	229	399	2	5	1113	0.001797	0.004492	59.391964	4.590557	0.001786	60	60	0.027679	0.591979	0.000893	0	0	0.001786	0.059761	0	0	0.001786	0.059761	0	0	0	0	0	0	251.812339	20.174707	0	313.890264	67.944289	228	399	2	5	1212	0.00165	0.004125	59.415915	4.48864	0.001641	60	60	0.026251	0.568147	0.00082	0	0	0.001641	0.057283	0	0	0.001641	0.057283	0	0	0	0	0	0	2	0	0	0	0	0.337629	0.997423	0	253.498575	20.443074	0	314.710314	68.125501	228	399	2	5	1115	0.001794	0.004484	59.393048	4.586532	0.001783	60	60	0.027629	0.591452	0.000891	0	0	0.001783	0.059708	0	0	0.001783	0.059708	0	0	0	0	0	0	249.980057	15.235753	0	312.304582	67.370257	226	397	5	5	1113	0.004492	0.004492	59.382012	5.072128	0.004452	60	60	0.005343	0.103279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	17665799	17666099	300	1	249.028571	17.76895	0	321.271156	74.636967	227	413	3	3	1099	0.00273	0.00273	58.98371	5.783825	0.00181	60	60	0.092308	1.562869	0.002715	0	0	0.00724	0.120168	0	0	0.004525	0.10842	0	0	-0.002715	0.052058	0	0	263.57947	20.758827	0	318.117302	78.194824	218	413	4	3	1023	0.00391	0.002933	58.849515	6.335124	0.002913	60	60	0.017476	0.271205	0.000971	0	0	0.002913	0.053916	0	0	0.000971	0.031159	0	0	-0.001942	0.044044	0	0	263.57947	20.758827	0	318.117302	78.194824	218	413	4	3	1023	0.00391	0.002933	58.849515	6.335124	0.002913	60	60	0.017476	0.271205	0.000971	0	0	0.002913	0.053916	0	0	0.000971	0.031159	0	0	-0.001942	0.044044	0	0	2	0	0	0	0	0.468439	0.996678	0	263.57947	20.758827	0	318.117302	78.194824	218	413	4	3	1023	0.00391	0.002933	58.849515	6.335124	0.002913	60	60	0.017476	0.271205	0.000971	0	0	0.002913	0.053916	0	0	0.000971	0.031159	0	0	-0.001942	0.044044	0	0	240.296296	9.300566	0	322.929954	75.836082	225	417	4	3	1085	0.003687	0.002765	57.93956	7.875871	0.001832	60	60	0.282051	3.654302	0.007326	0	0	0.003663	0.074068	0	0	0.002747	0.067642	0	0	-0.000916	0.05243	0	0
3	1	20157545	20158816	1271	2	257.837143	16.025384	0	323.068481	71.956664	235	413	1	2	1139	0.000878	0.001756	58.542032	6.677856	0.000876	60	60	0.19352	3.133913	0.004378	0	0	0.00613	0.128897	0	0	0.004378	0.121984	0	0	-0.001751	0.04183	0	0	260.985755	19.752969	0	324.357645	71.98475	236	409	3	4	1138	0.002636	0.003515	59.121397	5.546697	0.00262	60	60	0.08821	1.879706	0.00262	0	0	0.00262	0.051142	0	0	0.000873	0.029553	0	0	-0.001747	0.041776	0	0	251.523959	17.121824	0	325.210185	74.445682	232	417	7	12	3397	0.002061	0.003533	58.888173	6.031185	0.002049	60	60	0.179157	2.884622	0.004391	0	0	0.00322	0.066197	0	0	0.002049	0.074562	0	0	-0.001171	0.064017	0	0	2	0	0	0	0	0.389937	0.999214	0	246.381766	7.240529	0	325.195341	77.890906	223	426	3	3	1116	0.002688	0.002688	58.728164	6.481297	0.002674	60	60	0.278075	3.610526	0.006239	0	0	0.002674	0.066732	0	0	0.003565	0.119416	0	0	0.000891	0.06678	0	0	231.735043	25.990567	0	320.350419	74.272631	228	404	4	4	1073	0.003728	0.003728	58.703978	6.549334	0.002775	60	60	0.119334	1.804215	0.004625	0	0	0.009251	0.113478	0	0	0.007401	0.135881	0	0	-0.00185	0.11384	0	0
4	1	22805928	22806113	185	1	273.468571	11.306001	0	317.471274	68.709711	232	400	0	1	1201	0	0.000833	59.490849	3.922267	0	60	60	0.130616	1.978758	0.004992	0	0	0.000832	0.028843	0	0	0	0	0	0	-0.000832	0.028843	0	0	271.160428	10.242539	0	315.410783	70.34844	226	400	1	1	779	0.001284	0.001284	59.350832	4.716837	0.00128	60	60	0.071703	1.448246	0.003841	0	0	0.002561	0.050572	0	0	0	0	0	0	-0.002561	0.050572	0	0	271.160428	10.242539	0	315.410783	70.34844	226	400	1	1	779	0.001284	0.001284	59.350832	4.716837	0.00128	60	60	0.071703	1.448246	0.003841	0	0	0.002561	0.050572	0	0	0	0	0	0	-0.002561	0.050572	0	0	2	0	0	0	0	0.268817	0.994624	0	271.160428	10.242539	0	315.410783	70.34844	226	400	1	1	779	0.001284	0.001284	59.350832	4.716837	0.00128	60	60	0.071703	1.448246	0.003841	0	0	0.002561	0.050572	0	0	0	0	0	0	-0.002561	0.050572	0	0	268.851852	19.139809	0	321.715372	71.503708	235	408	2	4	1184	0.001689	0.003378	59.043697	5.482883	0.00084	60	60	0.115126	2.150992	0.004202	0	0	0.002521	0.050167	0	0	0.00084	0.028989	0	0	-0.001681	0.057977	0	0
5	1	33861079	33861338	259	1	231.448571	22.986515	0	320.867593	74.081012	233	407	1	0	1080	0.000926	0	55.987974	10.618504	0	29	60	0.352451	3.975471	0.008326	0	0	0.647549	2.177051	0	0	0.000925	0.030415	0	0	-0.646623	2.177539	0	0	251.118774	21.863503	0	318.648948	70.266327	243	403	0	1	903	0	0.001107	55.716814	10.94502	0	29	60	0.356195	3.968495	0.00885	0	0	0.769912	2.360655	0	0	0	0	0	0	-0.769912	2.360655	0	0	251.118774	21.863503	0	318.648948	70.266327	243	403	0	1	903	0	0.001107	55.716814	10.94502	0	29	60	0.356195	3.968495	0.00885	0	0	0.769912	2.360655	0	0	0	0	0	0	-0.769912	2.360655	0	0	2	0	0	0	0	0.338462	0.996154	0.003846	251.118774	21.863503	0	318.648948	70.266327	243	403	0	1	903	0	0.001107	55.716814	10.94502	0	29	60	0.356195	3.968495	0.00885	0	0	0.769912	2.360655	0	0	0	0	0	0	-0.769912	2.360655	0	0	256.820513	22.986934	0	319.21856	71.332025	237	408	2	4	1153	0.001735	0.003469	58.729077	6.367077	0.001726	60	60	0.122519	1.889111	0.005177	0	0	0.000863	0.029374	0	0	0.001726	0.041523	0	0	0.000863	0.050891	0	0
6	1	33970070	33970783	713	1	270.322857	10.628194	0	316.554464	69.12546	236	403	2	7	1221	0.001638	0.005733	58.903252	5.955455	0.001626	60	60	0.074797	1.670867	0.001626	0	0	0.004065	0.085478	0	0	0.004878	0.080533	0	0	0.000813	0.063778	0	0	259.025641	17.352379	0	318.007719	70.793485	229	405	2	4	1166	0.001715	0.003431	59.265358	4.920068	0.000853	60	60	0.138225	2.575522	0.004266	0	0	0.00256	0.050551	0	0	0.000853	0.02921	0	0	-0.001706	0.058421	0	0	259.393007	19.075134	0	319.534475	71.304246	235	408	2	4	2103	0.000951	0.001902	58.895685	5.874036	0.000474	60	60	0.134661	2.211939	0.005216	0	0	0.007112	0.094671	0	0	0.004267	0.072111	0	0	-0.002845	0.087075	0	0	2	1	0.001401	0	0	0.397759	0.998599	0	259.817664	20.985323	0	321.756522	72.579369	238	412	0	1	1150	0	0.00087	58.569939	6.548025	0	60	60	0.135534	1.761634	0.006082	0	0	0.010426	0.117492	0	0	0.00695	0.092991	0	0	-0.003475	0.102092	0	0	233.920228	28.33684	0	324.204864	75.964646	229	419	2	4	1069	0.001871	0.003742	58.12	7.62332	0.00186	60	60	0.135814	1.629617	0.006512	0	0	0.015814	0.174574	0	0	0.011163	0.121544	0	0	-0.004651	0.118088	0	0
7	1	39270995	39272310	1315	2	224.085714	8.222101	0	329.41517	73.122912	245	421	2	2	1002	0.001996	0.001996	58.436382	7.048618	0.001988	60	60	0.240557	2.850467	0.007952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.216524	16.647054	0	320.222533	74.721027	227	408	5	7	1074	0.004655	0.006518	58.399632	7.254464	0.003683	60	60	0.099448	1.422421	0.003683	0	0	0.008287	0.117287	0	0	0.006446	0.090848	0	0	-0.001842	0.06069	0	0	250.283219	21.692087	0	319.093184	71.725655	231	405	10	16	3477	0.002876	0.004602	58.670568	6.588237	0.002569	60	60	0.10962	2.0552	0.003711	0	0	0.005995	0.115693	0	0	0.005424	0.102645	0	0	-0.000571	0.082782	0	0	2	0	0	0	0	0.358663	0.99924	0	236.834758	21.721511	0	318.540438	75.260684	223	410	4	5	1051	0.003806	0.004757	58.456604	6.973781	0.00283	60	60	0.009434	0.278105	0.000943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192.603989	16.764925	0	319.052511	73.276506	227	412	2	1	876	0.002283	0.001142	52.530148	13.384235	0.001138	29	60	1.122867	5.813025	0.045506	0	1	0.116041	0.445381	0	0	0.064846	0.332903	0	0	-0.051195	0.291677	0	0
8	1	39636934	39637305	371	1	226.725714	19.19241	0	314.878848	69.795834	228	402	1	1	1007	0.000993	0.000993	55.001982	11.383032	0	29	60	0.363726	2.864242	0.018831	0	0	0.016848	0.228681	0	0	0.34886	1.293758	0	0	0.332012	1.288601	0	0	235.974359	18.77177	0	315.485605	69.748941	228	401	2	2	1042	0.001919	0.001919	54.324092	11.911039	0.001912	29	60	0.130019	0.938449	0.005736	0	0	0.011472	0.180012	0	0	0.272467	1.160493	0	0	0.260994	1.146557	0	0	237.002681	18.709795	0	315.285189	69.815091	227	401	2	2	1087	0.00184	0.00184	54.439047	11.812631	0.001833	29	60	0.124656	0.919237	0.0055	0	0	0.010999	0.176271	0	0	0.261228	1.137577	0	0	0.250229	1.12384	0	0	2	1	0.002688	0	0	0.344086	0.997312	0	237.994302	18.826728	0	315.731214	70.2939	227	401	2	2	1038	0.001927	0.001927	55.546065	10.779347	0.001919	29	60	0.092131	0.889233	0.004798	0	0	0.004798	0.1277	0	0	0.038388	0.409381	0	0	0.033589	0.429266	0	0	226.168091	24.233099	0	322.939481	72.535026	234	410	2	5	1041	0.001921	0.004803	55.182252	10.859711	0.001908	29	60	0.459924	3.934798	0.020038	0	0	0.01145	0.157167	0	0	0.012405	0.160106	0	0	0.000954	0.081761	0	0
9	1	43872594	43872809	215	1	255.442857	19.175734	0	322.044444	72.183089	234	409	0	2	1125	0	0.001778	59.546584	3.679102	0	60	60	0.051464	1.580581	0.000887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.041475	10.084969	0	325.643236	67.881733	249	411	1	2	754	0.001326	0.002653	59.36856	4.584332	0.001321	60	60	0.027741	0.52757	0.001321	0	0	0.002642	0.051366	0	0	0.001321	0.036346	0	0	-0.001321	0.036346	0	0	241.041475	10.084969	0	325.643236	67.881733	249	411	1	2	754	0.001326	0.002653	59.36856	4.584332	0.001321	60	60	0.027741	0.52757	0.001321	0	0	0.002642	0.051366	0	0	0.001321	0.036346	0	0	-0.001321	0.036346	0	0	2	0	0	0	0	0.421296	1	0	241.041475	10.084969	0	325.643236	67.881733	249	411	1	2	754	0.001326	0.002653	59.36856	4.584332	0.001321	60	60	0.027741	0.52757	0.001321	0	0	0.002642	0.051366	0	0	0.001321	0.036346	0	0	-0.001321	0.036346	0	0	228.193732	20.122825	0	325.85826	68.697659	243	410	2	5	1023	0.001955	0.004888	58.333981	7.239423	0.001942	60	60	0.116505	2.034212	0.003883	0	0	0.008738	0.120419	0	0	0.005825	0.087981	0	0	-0.002913	0.142827	0	0
10	1	46705124	46705232	108	1	247.26	23.04122	0	320.293419	70.826275	229	404	3	4	1094	0.002742	0.003656	59.117166	5.434058	0.001817	60	60	0.077203	1.576659	0.001817	0	0	0.000908	0.030137	0	0	0	0	0	0	-0.000908	0.030137	0	0	300.3	11.146687	0	316.981197	66.555014	228	392	2	4	585	0.003419	0.006838	59.1489	5.559066	0.003384	60	60	0	0	0	0	0	0.005076	0.091917	0	0	0.003384	0.082269	0	0	-0.001692	0.041135	0	0	300.3	11.146687	0	316.981197	66.555014	228	392	2	4	585	0.003419	0.006838	59.1489	5.559066	0.003384	60	60	0	0	0	0	0	0.005076	0.091917	0	0	0.003384	0.082269	0	0	-0.001692	0.041135	0	0	2	0	0	0	0	0.275229	0.990826	0	300.3	11.146687	0	316.981197	66.555014	228	392	2	4	585	0.003419	0.006838	59.1489	5.559066	0.003384	60	60	0	0	0	0	0	0.005076	0.091917	0	0	0.003384	0.082269	0	0	-0.001692	0.041135	0	0	250.843305	15.528626	0	318.737213	67.505521	236	399	6	5	1134	0.005291	0.004409	58.937118	5.99311	0.003493	60	60	0.078603	1.71147	0.001747	0	0	0.00524	0.093348	0	0	0.00262	0.066059	0	0	-0.00262	0.051142	0	0
