Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	869441	870284	843	1	142.58	46.73124	0	326.111969	93.878677	214	462	3	78	518	0.005792	0.150579	51.567613	14.064889	0.006678	29	60	0.218698	1.958751	0.008347	0	0	0.045075	0.294268	0	0	0.24374	0.429696	0	1	0.198664	0.454187	0	1	13.078947	12.622057	0.377143	479.90566	110.370576	336	581	0	0	53	0	0	37.867925	22.356412	0.037736	4	60	4.188679	7.908264	0.245283	0	18	0	0	0	0	0	0	0	0	0	0	0	0	15.416562	16.491421	0.412322	448.246988	101.82245	315	566	1	9	166	0.006024	0.054217	31.255682	16.821669	0.017045	11	60	5.375	11.109648	0.244318	0	22	0.005682	0.075378	0	0	0.011364	0.106295	0	0	0.005682	0.130807	0	0	0	18	0.021327	33	0.0391	0.739336	0	0	22.052478	19.161445	0.222857	427.108108	82.604793	303	548	1	9	111	0.009009	0.081081	28.396694	12.978495	0.008264	17	37	5.983471	12.305137	0.247934	0	22	0.008264	0.090909	0	0	0.016529	0.128028	0	0	0.008264	0.157896	0	0	177.820513	51.831477	0	332.669725	92.426641	227	451	4	75	654	0.006116	0.114679	50.431105	14.923931	0.004093	29	60	0.105048	0.915047	0.004093	0	0	0.004093	0.082546	0	0	0.004093	0.082546	0	0	0	0	0	0
2	1	1598414	1598580	166	1	195.614286	19.53169	0	365.37364	107.195357	244	522	2	6	827	0.002418	0.007255	52.160479	13.902129	0.002395	29	60	0.529341	2.736649	0.033533	0	0	0.086228	0.34936	0	0	0.075449	0.328952	0	0	-0.010778	0.10332	0	0	34.284553	34.5862	0.526946	419.657609	97.461256	285	537	7	8	184	0.038043	0.043478	33.507538	18.982413	0.065327	8	60	3.40201	6.419603	0.236181	0	10	0.38191	0.623508	0	1	0.296482	0.600957	0	1	-0.085427	0.280221	0	0	34.284553	34.5862	0.526946	419.657609	97.461256	285	537	7	8	184	0.038043	0.043478	33.507538	18.982413	0.065327	8	60	3.40201	6.419603	0.236181	0	10	0.38191	0.623508	0	1	0.296482	0.600957	0	1	-0.085427	0.280221	0	0	0	7	0.041916	7	0.041916	0.54491	0.964072	0	34.284553	34.5862	0.526946	419.657609	97.461256	285	537	7	8	184	0.038043	0.043478	33.507538	18.982413	0.065327	8	60	3.40201	6.419603	0.236181	0	10	0.38191	0.623508	0	1	0.296482	0.600957	0	1	-0.085427	0.280221	0	0	202.165242	43.744989	0	357.064554	109.868041	232	520	16	19	852	0.018779	0.0223	42.227734	18.249524	0.03044	17	60	1.015784	4.409586	0.055242	0	2	0.057497	0.522699	0	0	1.0823	2.165029	0	6	1.024803	2.242483	0	6
3	1	2911537	2911850	313	1	232.745714	9.896943	0	349.950405	114.498061	232	505	4	13	988	0.004049	0.013158	52.79403	12.55301	0.00398	29	60	1.864677	8.98702	0.055721	0	0	0.004975	0.083351	0	0	0.000995	0.031544	0	0	-0.00398	0.062994	0	0	119.669841	20.422579	0	341.146667	92.40902	245	441	47	51	525	0.089524	0.097143	32.451043	18.975795	0.160514	0	60	4.192616	13.011675	0.12199	0	13	0.12199	0.47566	0	0	0.019262	0.159223	0	0	-0.102729	0.407773	0	0	119.669841	20.422579	0	341.146667	92.40902	245	441	47	51	525	0.089524	0.097143	32.451043	18.975795	0.160514	0	60	4.192616	13.011675	0.12199	0	13	0.12199	0.47566	0	0	0.019262	0.159223	0	0	-0.102729	0.407773	0	0	1	1	0.003185	0	0	0.544586	1	0	119.669841	20.422579	0	341.146667	92.40902	245	441	47	51	525	0.089524	0.097143	32.451043	18.975795	0.160514	0	60	4.192616	13.011675	0.12199	0	13	0.12199	0.47566	0	0	0.019262	0.159223	0	0	-0.102729	0.407773	0	0	240.279202	25.156915	0	340.734694	114.200914	234	478	4	12	1029	0.003887	0.011662	50.244019	14.073043	0.003828	29	60	3.094737	11.486358	0.087081	0	2	0.072727	0.372	0	0	0.011483	0.123263	0	0	-0.061244	0.318763	0	0
4	1	2919032	2919366	334	1	175.057143	11.14824	0	352.645722	120.989191	232	511	5	5	748	0.006684	0.006684	49.391821	15.329521	0.005277	29	60	2.895778	11.067033	0.075198	0	2	0.002639	0.051333	0	0	0.006596	0.081003	0	0	0.003958	0.062828	0	0	100.458333	19.315249	0	324.215292	85.260511	222	414	1	1	497	0.002012	0.002012	56.048096	10.742967	0.002004	29	60	3.573146	12.788681	0.088176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.458333	19.315249	0	324.215292	85.260511	222	414	1	1	497	0.002012	0.002012	56.048096	10.742967	0.002004	29	60	3.573146	12.788681	0.088176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.58806	0.871642	0	100.458333	19.315249	0	324.215292	85.260511	222	414	1	1	497	0.002012	0.002012	56.048096	10.742967	0.002004	29	60	3.573146	12.788681	0.088176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.111111	14.675798	0	352.087121	123.485295	228	515	8	12	792	0.010101	0.015152	54.481527	12.52621	0.009852	29	60	2.222906	10.1513	0.059113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	6065982	6066638	656	1	174.634286	17.634557	0	365.221622	107.813273	239	525	5	5	740	0.006757	0.006757	43.032	16.776359	0.009333	29	60	0.725333	4.707948	0.029333	0	0	0.014667	0.130924	0	0	0.02	0.166243	0	0	0.005333	0.163321	0	0	85.581197	54.009561	0	378.24	111.778936	223	542	19	15	375	0.050667	0.04	27.889976	16.814446	0.0978	1	60	3.266504	6.995438	0.185819	0	12	0.650367	2.313114	0	1	0.144254	0.486305	0	1	-0.506112	2.307402	-1	0	67.607903	46.708312	0	388.827402	115.590526	237	557	21	17	562	0.037367	0.030249	27.3	15.157052	0.075	10	60	3.775	7.493862	0.203333	0	13	0.726667	2.144673	0	2	0.278333	0.996252	0	1	-0.448333	2.211821	-1	0	0	2	0.003044	64	0.097412	0.642314	0	0.86758	43.675214	23.764738	0	410.76555	118.646808	259	574	12	4	209	0.057416	0.019139	24.266667	11.859294	0.08	9	29	4.466667	8.251623	0.213333	0	17	0.795556	1.618249	0	2	0.515556	1.488341	0	1	-0.28	1.846038	-1	1	141.279202	49.179747	0	340.258481	95.182117	233	467	2	2	619	0.003231	0.003231	46.304976	16.236696	0.004815	29	60	1.105939	4.902097	0.054575	0	2	0.232745	0.817073	0	1	0.088283	0.316087	0	0	-0.144462	0.757596	-1	0
6	1	7570072	7571526	1454	2	215.137143	17.595048	0	317.473436	79.180414	213	414	17	75	847	0.020071	0.088548	52.813632	13.749293	0.018104	29	60	2	10.119225	0.051118	0	0	0.011715	0.134113	0	0	0.003195	0.07294	0	0	-0.00852	0.121872	0	0	109.262108	13.67332	0	323.806513	77.97681	232	417	9	14	522	0.017241	0.02682	54.110092	13.15989	0.016514	29	60	3.313761	12.868491	0.086239	0	1	0.022018	0.170077	0	0	0.007339	0.104764	0	0	-0.014679	0.147794	0	0	119.065934	13.280419	0	323.083598	75.543455	233	414	11	23	1890	0.00582	0.012169	56.974532	9.63941	0.005717	60	60	1.764553	9.508251	0.045738	0	0	0.007796	0.10421	0	0	0.004158	0.071992	0	0	-0.003638	0.093953	0	0	1	0	0	3	0.002062	0.504467	0.134708	0	132.045584	10.206059	0	322.024631	74.4643	239	413	2	8	609	0.003284	0.013136	56.92084	9.488122	0.003231	37	60	2.555735	11.357876	0.066236	0	0	0.004847	0.089817	0	0	0.006462	0.080191	0	0	0.001616	0.089933	0	0	210.450142	24.717309	0	323.028708	70.476864	235	407	13	71	836	0.01555	0.084928	54.288043	12.46779	0.01413	29	60	1.680435	9.316701	0.043478	0	0	0.005435	0.087106	0	0	0.006522	0.080537	0	0	0.001087	0.073753	0	0
7	1	9595643	9597706	2063	2	240.491429	25.605195	0	318.682819	72.054667	231	405	2	127	908	0.002203	0.139868	52.043394	13.404137	0.001929	29	60	0.385728	3.041176	0.017358	0	0	0.0135	0.157842	0	0	0.07811	0.483984	0	0	0.064609	0.50925	0	0	128.891738	19.274994	0	324.36566	71.91458	239	414	0	6	629	0	0.009539	54.67874	12.273465	0	29	60	1.11811	5.879191	0.03937	0	1	0.026772	0.233425	0	0	0.137008	0.634299	0	0	0.110236	0.669624	0	0	123.546731	19.197537	0	325.833887	74.091168	234	417	6	77	2709	0.002215	0.028424	54.652221	11.855322	0.002149	29	60	0.777579	5.122186	0.026862	0	0	0.075573	0.349568	0	0	0.051576	0.360427	0	0	-0.023997	0.425534	0	0	1	0	0	9	0.00436	0.445736	0.900194	0.021802	127.928775	31.213423	0	323.829787	75.567735	231	420	2	67	564	0.003546	0.118794	54.900474	11.072884	0.00316	37	60	0.115324	1.17367	0.00316	0	0	0.146919	0.358744	0	1	0.00158	0.039746	0	0	-0.14534	0.352722	-1	0	249	34.146073	0	320.531091	67.661902	236	406	1	122	981	0.001019	0.124363	55.335145	10.548253	0	37	60	0.212862	2.772906	0.004529	0	0	0.119565	0.330138	0	1	0.002717	0.052081	0	0	-0.116848	0.326978	-1	0
8	1	10482481	10483779	1298	2	205.088571	11.480924	0	321.848522	71.44888	239	401	7	93	812	0.008621	0.114532	52.530702	13.145606	0.007675	29	60	0.683114	4.790612	0.023026	0	0	0.126096	0.372635	0	1	0.030702	0.201913	0	0	-0.095395	0.322417	0	0	124.25641	15.638133	0	328.158363	70.561472	247	415	4	26	562	0.007117	0.046263	56.45777	9.726109	0.003378	37	60	0.636824	4.202352	0.025338	0	0	0.02027	0.141043	0	0	0.018581	0.135154	0	0	-0.001689	0.0411	0	0	118.899231	15.639112	0	328.495863	72.179654	241	422	14	48	1692	0.008274	0.028369	56.562714	10.100115	0.006842	37	60	0.541049	4.034898	0.022805	0	0	0.011973	0.132441	0	0	0.031927	0.306064	0	0	0.019954	0.288891	0	0	1	0	0	7	0.005389	0.511932	0.705928	0	122.017094	19.157833	0	326.836842	74.352883	230	422	9	20	570	0.015789	0.035088	54.761269	12.394495	0.013356	29	60	0.691152	4.312202	0.033389	0	0	0.010017	0.152679	0	0	0.065109	0.481186	0	0	0.055092	0.471924	0	0	200.97151	12.114185	0	321.540609	73.257754	229	408	18	98	788	0.022843	0.124365	53.143805	13.152454	0.015487	29	60	0.426991	3.219401	0.024336	0	0	0.005531	0.110232	0	0	0.039823	0.371413	0	0	0.034292	0.358317	0	0
9	1	11682894	11683189	295	1	218.714286	34.212526	0	352.29582	122.342841	230	573	3	8	933	0.003215	0.008574	56.395127	10.159472	0.002119	29	60	1.808263	9.661519	0.040254	0	0	0.006356	0.195283	0	0	0.006356	0.138013	0	0	0	0.079766	0	0	110.582492	7.957707	0	333.653928	89.216979	237	435	2	4	471	0.004246	0.008493	55.796646	11.061068	0.004193	29	60	3.366876	13.126469	0.075472	0	0	0.002096	0.045787	0	0	0.006289	0.079138	0	0	0.004193	0.064684	0	0	110.582492	7.957707	0	333.653928	89.216979	237	435	2	4	471	0.004246	0.008493	55.796646	11.061068	0.004193	29	60	3.366876	13.126469	0.075472	0	0	0.002096	0.045787	0	0	0.006289	0.079138	0	0	0.004193	0.064684	0	0	1	0	0	0	0	0.554054	0.135135	0	110.582492	7.957707	0	333.653928	89.216979	237	435	2	4	471	0.004246	0.008493	55.796646	11.061068	0.004193	29	60	3.366876	13.126469	0.075472	0	0	0.002096	0.045787	0	0	0.006289	0.079138	0	0	0.004193	0.064684	0	0	214.267806	16.801091	0	357.192265	118.02787	246	573	8	10	905	0.00884	0.01105	54.950163	12.076927	0.008667	29	60	1.489707	7.731016	0.040087	0	0	0.026002	0.190262	0	0	0.008667	0.092745	0	0	-0.017335	0.146257	0	0
10	1	19151770	19152035	265	1	232.742857	24.397664	0	336.837784	94.420187	244	421	3	6	1011	0.002967	0.005935	53.720588	11.232199	0.002941	37	60	0.059804	1.137009	0.001961	0	0	0.002941	0.054179	0	0	0.002941	0.054179	0	0	0	0	0	0	122.872659	46.899736	0	352.928571	111.584461	241	454	8	9	434	0.018433	0.020737	34.257206	18.967233	0.055432	10	60	0.199557	1.927601	0.011086	0	0	0.002217	0.047088	0	0	0.004435	0.066519	0	0	0.002217	0.047088	0	0	122.872659	46.899736	0	352.928571	111.584461	241	454	8	9	434	0.018433	0.020737	34.257206	18.967233	0.055432	10	60	0.199557	1.927601	0.011086	0	0	0.002217	0.047088	0	0	0.004435	0.066519	0	0	0.002217	0.047088	0	0	1	0	0	1	0.003759	0.466165	0.492481	0.43985	122.872659	46.899736	0	352.928571	111.584461	241	454	8	9	434	0.018433	0.020737	34.257206	18.967233	0.055432	10	60	0.199557	1.927601	0.011086	0	0	0.002217	0.047088	0	0	0.004435	0.066519	0	0	0.002217	0.047088	0	0	131.230769	59.88108	0	345.503425	107.123596	241	443	8	9	584	0.013699	0.015411	38.620632	18.817612	0.043261	12	60	0.131448	1.634327	0.008319	0	0	0.004992	0.070534	0	0	0.009983	0.172917	0	0	0.004992	0.177881	0	0
