Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	16198805	16199114	309	1	232.871429	20.276118	0	318.221053	69.84582	228	399	0	4	1045	0	0.003828	50.090562	14.276589	0	29	60	2.003813	9.02414	0.062917	0	2	0.199237	0.570723	0	1	0.050524	0.321498	0	0	-0.148713	0.452728	-1	0	214.160772	16.618874	0	318.465116	68.218951	232	398	17	19	860	0.019767	0.022093	45.6875	17.167089	0.027902	29	60	0.907366	4.496965	0.040179	0	1	0.079241	0.37725	0	0	0.050223	0.328769	0	0	-0.029018	0.252906	0	0	214.160772	16.618874	0	318.465116	68.218951	232	398	17	19	860	0.019767	0.022093	45.6875	17.167089	0.027902	29	60	0.907366	4.496965	0.040179	0	1	0.079241	0.37725	0	0	0.050223	0.328769	0	0	-0.029018	0.252906	0	0	2	1	0.003226	0	0	0.535484	0.996774	0	214.160772	16.618874	0	318.465116	68.218951	232	398	17	19	860	0.019767	0.022093	45.6875	17.167089	0.027902	29	60	0.907366	4.496965	0.040179	0	1	0.079241	0.37725	0	0	0.050223	0.328769	0	0	-0.029018	0.252906	0	0	234.632479	18.056704	0	318.126984	72.242253	226	408	1	7	1008	0.000992	0.006944	54.246063	11.990739	0.000984	29	60	0.50689	3.946933	0.017717	0	0	0.033465	0.256659	0	0	0.024606	0.22718	0	0	-0.008858	0.185484	0	0
2	1	16516022	16516322	300	1	201.002857	30.565117	0	321.138856	73.784025	227	407	1	2	857	0.001167	0.002334	58.2	7.781175	0.001163	60	60	0.137209	2.152457	0.004651	0	0	0.24186	0.436534	0	1	0.001163	0.0341	0	0	-0.240698	0.430469	-1	0	187.877483	17.384117	0	325.757656	78.493719	230	419	2	2	751	0.002663	0.002663	53.059603	13.129346	0.001325	29	60	1.188079	5.959333	0.042384	0	1	0.254305	0.773546	0	1	0.131126	0.46068	0	0	-0.123179	0.711356	0	0	187.877483	17.384117	0	325.757656	78.493719	230	419	2	2	751	0.002663	0.002663	53.059603	13.129346	0.001325	29	60	1.188079	5.959333	0.042384	0	1	0.254305	0.773546	0	1	0.131126	0.46068	0	0	-0.123179	0.711356	0	0	1	0	0	1	0.003322	0.51495	0.996678	0	187.877483	17.384117	0	325.757656	78.493719	230	419	2	2	751	0.002663	0.002663	53.059603	13.129346	0.001325	29	60	1.188079	5.959333	0.042384	0	1	0.254305	0.773546	0	1	0.131126	0.46068	0	0	-0.123179	0.711356	0	0	199.364672	10.880037	0	330.045872	77.396041	242	423	4	4	872	0.004587	0.004587	52.720455	13.504528	0.004545	29	60	0.980682	5.041881	0.038636	0	1	0.219318	0.722365	0	0	0.1125	0.42912	0	0	-0.106818	0.660919	0	0
3	1	16690145	16690448	303	1	248.311429	12.820007	0	314.762523	74.730101	221	402	4	7	1078	0.003711	0.006494	55.368228	11.13839	0.002755	29	60	0.561983	4.763146	0.014692	0	0	0.019284	0.178317	0	0	0.011019	0.112899	0	0	-0.008264	0.138683	0	0	219.039344	15.653057	0	323.058824	72.896033	238	405	13	22	850	0.015294	0.025882	47.051977	17.119212	0.029379	29	60	1.40678	7.288772	0.037288	0	1	0.064407	0.328387	0	0	0.036158	0.244494	0	0	-0.028249	0.25235	0	0	219.039344	15.653057	0	323.058824	72.896033	238	405	13	22	850	0.015294	0.025882	47.051977	17.119212	0.029379	29	60	1.40678	7.288772	0.037288	0	1	0.064407	0.328387	0	0	0.036158	0.244494	0	0	-0.028249	0.25235	0	0	2	1	0.003289	0	0	0.546053	0.996711	0	219.039344	15.653057	0	323.058824	72.896033	238	405	13	22	850	0.015294	0.025882	47.051977	17.119212	0.029379	29	60	1.40678	7.288772	0.037288	0	1	0.064407	0.328387	0	0	0.036158	0.244494	0	0	-0.028249	0.25235	0	0	230.074074	22.404851	0	318.427593	72.965129	224	404	4	5	1022	0.003914	0.004892	55.757517	10.918114	0.00485	37	60	0.241513	2.827202	0.010669	0	0	0.046557	0.291906	0	0	0.195926	0.416204	0	1	0.14937	0.421506	0	1
4	1	16961525	16961832	307	1	982.194286	85.049232	0	317.158476	70.308259	229	405	4	9	4436	0.000902	0.002029	50.485053	14.525679	0.000674	29	60	1.389526	6.663986	0.055968	0	1	0.129243	0.500154	0	0	0.326141	1.551989	0	0	0.196898	1.600607	0	0	1036.7411	123.027202	0	319.756495	71.074185	231	405	7	12	4234	0.001653	0.002834	56.145074	10.366514	0.001411	29	60	0.084411	1.474198	0.002822	0	0	0.002351	0.061298	0	0	0.002586	0.055233	0	0	0.000235	0.040574	0	0	1036.7411	123.027202	0	319.756495	71.074185	231	405	7	12	4234	0.001653	0.002834	56.145074	10.366514	0.001411	29	60	0.084411	1.474198	0.002822	0	0	0.002351	0.061298	0	0	0.002586	0.055233	0	0	0.000235	0.040574	0	0	2	0	0	6	0.019481	0.516234	0.996753	0	1036.7411	123.027202	0	319.756495	71.074185	231	405	7	12	4234	0.001653	0.002834	56.145074	10.366514	0.001411	29	60	0.084411	1.474198	0.002822	0	0	0.002351	0.061298	0	0	0.002586	0.055233	0	0	0.000235	0.040574	0	0	1086.102564	113.55422	0	321.946414	69.842489	237	407	8	15	4908	0.00163	0.003056	56.504766	9.875766	0.001217	37	60	0.28554	2.745749	0.010951	0	0	0.141351	0.563688	0	0	0.018049	0.158206	0	0	-0.123302	0.548099	0	0
5	1	18535704	18535836	132	1	201.654286	17.216402	0	318.544372	71.354069	231	405	1	2	924	0.001082	0.002165	58.391586	7.017785	0.001079	60	60	0.00863	0.122655	0	0	0	0.001079	0.032844	0	0	0	0	0	0	-0.001079	0.032844	0	0	205.858209	22.947194	0	318.640082	70.089151	231	405	2	3	489	0.00409	0.006135	56.267206	10.420444	0.004049	29	60	0.004049	0.089984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.858209	22.947194	0	318.640082	70.089151	231	405	2	3	489	0.00409	0.006135	56.267206	10.420444	0.004049	29	60	0.004049	0.089984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.37594	0.992481	0	205.858209	22.947194	0	318.640082	70.089151	231	405	2	3	489	0.00409	0.006135	56.267206	10.420444	0.004049	29	60	0.004049	0.089984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.928775	26.23592	0	321.235047	69.663532	240	410	3	1	953	0.003148	0.001049	52.208986	13.694294	0.001045	29	60	0.963427	5.259751	0.041797	0	1	0.178683	0.511832	0	1	0.059561	0.326008	0	0	-0.119122	0.366511	-1	0
6	1	19692900	19693212	312	1	182.302857	26.528565	0	317.809235	71.903245	236	397	0	0	823	0	0	54.874848	11.571533	0	29	60	0.517618	3.661713	0.021871	0	0	0.517618	1.911514	0	0	0.00729	0.098383	0	0	-0.510328	1.910294	0	0	205.66879	23.87665	0	315.967136	69.992471	237	401	0	0	852	0	0	57.889671	7.812704	0	60	60	0.138498	2.300477	0.003521	0	0	0.002347	0.048422	0	0	0.001174	0.034259	0	0	-0.001174	0.059362	0	0	205.66879	23.87665	0	315.967136	69.992471	237	401	0	0	852	0	0	57.889671	7.812704	0	60	60	0.138498	2.300477	0.003521	0	0	0.002347	0.048422	0	0	0.001174	0.034259	0	0	-0.001174	0.059362	0	0	2	0	0	0	0	0.517572	0.996805	0	205.66879	23.87665	0	315.967136	69.992471	237	401	0	0	852	0	0	57.889671	7.812704	0	60	60	0.138498	2.300477	0.003521	0	0	0.002347	0.048422	0	0	0.001174	0.034259	0	0	-0.001174	0.059362	0	0	210.082621	17.365697	0	317.679654	69.648562	229	403	2	3	924	0.002165	0.003247	58.540366	7.067313	0.003229	60	60	0.356297	3.975283	0.011841	0	0	0.006459	0.103606	0	0	0.010764	0.160456	0	0	0.004306	0.160759	0	0
7	1	21051468	21051654	186	1	224.72	14.258417	0	326.707243	72.628175	231	418	2	2	994	0.002012	0.002012	58.651303	6.639345	0.002004	60	60	0.190381	2.968546	0.00501	0	0	0.004008	0.063214	0	0	0.007014	0.170405	0	0	0.003006	0.170523	0	0	215.978723	6.321136	0	325.84878	72.507609	228	417	1	0	615	0.001626	0	58.704545	6.184195	0	60	60	0.097403	1.280343	0.00487	0	0	0.006494	0.113868	0	0	0.006494	0.098559	0	0	0	0.057027	0	0	215.978723	6.321136	0	325.84878	72.507609	228	417	1	0	615	0.001626	0	58.704545	6.184195	0	60	60	0.097403	1.280343	0.00487	0	0	0.006494	0.113868	0	0	0.006494	0.098559	0	0	0	0.057027	0	0	2	0	0	0	0	0.57754	0.994652	0	215.978723	6.321136	0	325.84878	72.507609	228	417	1	0	615	0.001626	0	58.704545	6.184195	0	60	60	0.097403	1.280343	0.00487	0	0	0.006494	0.113868	0	0	0.006494	0.098559	0	0	0	0.057027	0	0	208.25641	11.402872	0	327.865736	75.477905	237	424	2	2	931	0.002148	0.002148	58.582888	6.771376	0.002139	60	60	0.15615	2.057837	0.006417	0	0	0.004278	0.080035	0	0	0.006417	0.079892	0	0	0.002139	0.065407	0	0
8	1	21497203	21497497	294	1	239.954286	19.766928	0	326.97417	70.124578	241	410	6	6	1084	0.005535	0.005535	57.322993	9.298876	0.006387	60	60	0.069343	1.311951	0.00365	0	0	0.000912	0.030206	0	0	0.000912	0.030206	0	0	0	0	0	0	268.097973	34.23588	0	321.435349	73.326584	230	413	3	4	1075	0.002791	0.003721	56.967652	9.484681	0.001848	37	60	0.253235	2.99994	0.009242	0	0	0.259704	0.477062	0	1	0.007394	0.095896	0	0	-0.252311	0.465378	-1	0	268.097973	34.23588	0	321.435349	73.326584	230	413	3	4	1075	0.002791	0.003721	56.967652	9.484681	0.001848	37	60	0.253235	2.99994	0.009242	0	0	0.259704	0.477062	0	1	0.007394	0.095896	0	0	-0.252311	0.465378	-1	0	2	0	0	0	0	0.450847	0.99661	0	268.097973	34.23588	0	321.435349	73.326584	230	413	3	4	1075	0.002791	0.003721	56.967652	9.484681	0.001848	37	60	0.253235	2.99994	0.009242	0	0	0.259704	0.477062	0	1	0.007394	0.095896	0	0	-0.252311	0.465378	-1	0	265.478632	32.995826	0	319.598651	72.32361	231	407	5	5	1186	0.004216	0.004216	54.818562	12.309864	0.008361	36	60	0.256689	3.116725	0.010033	0	0	0.233278	0.459138	0	1	0.005017	0.081666	0	0	-0.228261	0.448787	-1	0
9	1	24777023	24777246	223	1	248.308571	14.158201	0	320.091818	69.679989	236	403	2	4	1100	0.001818	0.003636	59.443942	4.407627	0.001808	60	60	0.01085	0.146975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.191111	22.412009	0	325.375494	66.019206	242	408	1	4	759	0.001318	0.00527	58.990838	5.533993	0	60	60	0.039267	0.676145	0.001309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.191111	22.412009	0	325.375494	66.019206	242	408	1	4	759	0.001318	0.00527	58.990838	5.533993	0	60	60	0.039267	0.676145	0.001309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.46875	0.995536	0	245.191111	22.412009	0	325.375494	66.019206	242	408	1	4	759	0.001318	0.00527	58.990838	5.533993	0	60	60	0.039267	0.676145	0.001309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.94302	11.041074	0	325.391514	68.088724	240	413	2	2	1037	0.001929	0.001929	59.043228	5.707203	0.001921	60	60	0.063401	1.195269	0.002882	0	0	0.006724	0.188498	0	0	0.006724	0.160985	0	0	0	0.043853	0	0
10	1	25165800	25166089	289	1	257.948571	14.774239	0	321.093888	71.014383	236	408	4	4	1129	0.003543	0.003543	56.239226	8.972912	0.003518	37	60	0.102902	2.193332	0.003518	0	0	0.020229	0.65309	0	0	0.00088	0.029656	0	0	-0.019349	0.652443	0	0	245.226804	15.398951	0	321.641775	73.167541	231	408	26	32	924	0.028139	0.034632	44.372709	18.046705	0.065173	29	60	0.020367	0.254606	0.001018	0	0	0.025458	0.704119	0	0	0.001018	0.031911	0	0	-0.02444	0.703431	0	0	245.226804	15.398951	0	321.641775	73.167541	231	408	26	32	924	0.028139	0.034632	44.372709	18.046705	0.065173	29	60	0.020367	0.254606	0.001018	0	0	0.025458	0.704119	0	0	0.001018	0.031911	0	0	-0.02444	0.703431	0	0	2	0	0	0	0	0.593103	0.996552	0	245.226804	15.398951	0	321.641775	73.167541	231	408	26	32	924	0.028139	0.034632	44.372709	18.046705	0.065173	29	60	0.020367	0.254606	0.001018	0	0	0.025458	0.704119	0	0	0.001018	0.031911	0	0	-0.02444	0.703431	0	0	245.535613	13.268578	0	320.905103	71.316008	237	406	5	6	1117	0.004476	0.005372	56.258865	9.512165	0.006206	37	60	0.04078	0.918181	0.001773	0	0	0	0	0	0	0.001773	0.042089	0	0	0.001773	0.042089	0	0
