Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	10106821	10107194	373	1	56.905714	5.787024	0	432.106667	148.384642	224	604	0	1	150	0	0.006667	59.86755	1.627577	0	60	60	21.10596	30.25473	0.470199	0	60	0	0	0	0	0	0	0	0	0	0	0	0	43.974359	5.887704	0	429.752066	145.978496	229	628	0	2	121	0	0.016529	60	0	0	60	60	22.073171	29.583771	0.487805	0	60	0.00813	0.090167	0	0	0.00813	0.090167	0	0	0	0	0	0	44.536	6.090069	0	430.896825	146.311658	229	628	0	2	126	0	0.015873	60	0	0	60	60	22.882812	31.073604	0.484375	0	60	0.007812	0.088388	0	0	0.007812	0.088388	0	0	0	0	0	0	1	0	0	0	0	0.44385	1	0	44.196581	6.134082	0	428.194915	148.253148	229	636	0	2	118	0	0.016949	60	0	0	60	60	21.858333	31.049241	0.466667	0	60	0.008333	0.091287	0	0	0.008333	0.091287	0	0	0	0	0	0	41.253561	8.996894	0	408.71	150.418896	223	601	1	4	100	0.01	0.04	57.580952	11.363556	0.028571	60	60	40.714286	53.850347	0.552381	0	128	0.019048	0.137348	0	0	0.019048	0.137348	0	0	0	0	0	0
2	1	10973586	10974165	579	1	52.308571	4.518245	0	422.155039	150.603289	217	625	3	1	129	0.023256	0.007752	59.413534	5.420399	0.007519	60	60	23.481203	35.935464	0.481203	0	71	0	0	0	0	0	0	0	0	0	0	0	0	48.883191	6.523411	0	444.246032	148.709203	282	615	1	0	126	0.007937	0	60	0	0	60	60	23.92126	30.584156	0.511811	0	72	0.007874	0.088736	0	0	0.007874	0.088736	0	0	0	0	0	0	51.225473	6.164339	0	435.282609	145.067975	222	602	1	0	184	0.005435	0	60	0	0	60	60	23.2	30.664524	0.508108	0	68	0.005405	0.073521	0	0	0.005405	0.073521	0	0	0	0	0	0	2	0	0	0	0	0.506897	1	0	55.48433	2.867385	0	432.414286	148.932556	220	602	0	0	140	0	0	60	0	0	60	60	24.878571	32.320666	0.528571	0	72	0.007143	0.084515	0	0	0.007143	0.084515	0	0	0	0	0	0	45.259259	5.223958	0	441.896	128.480061	274	593	1	2	125	0.008	0.016	59.53125	5.303301	0.007812	60	60	20.414062	28.675905	0.476562	0	62	0.007812	0.088388	0	0	0.007812	0.088388	0	0	0	0	0	0
3	1	13486128	13486203	75	0	3.308943	2.042927	0.945559	334.230769	243.538893	0	527	1	3	13	0.076923	0.230769	0	0	1	0	0	36.166667	59.926671	0.444444	0	166	0	0	0	0	0	0	0	0	0	0	0	0	10.363636	1.972903	0	354.75	128.425518	178	505	1	1	12	0.083333	0.083333	0	0	1	0	0	64.5	73.976867	0.642857	0	198	0	0	0	0	0	0	0	0	0	0	0	0	10.363636	1.972903	0	354.75	128.425518	178	505	1	1	12	0.083333	0.083333	0	0	1	0	0	64.5	73.976867	0.642857	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513158	0.986842	0	10.363636	1.972903	0	354.75	128.425518	178	505	1	1	12	0.083333	0.083333	0	0	1	0	0	64.5	73.976867	0.642857	0	198	0	0	0	0	0	0	0	0	0	0	0	0	11.005865	3.916777	0.088571	437.142857	172.686504	221	598	0	1	21	0	0.047619	0	0	1	0	0	51.454545	48.922414	0.727273	0	101	0	0	0	0	0	0	0	0	0	0	0	0
4	1	16102049	16102616	567	1	43.885714	4.100258	0	437.12605	159.864909	251	644	0	4	119	0	0.033613	57.487805	9.282776	0	54	60	60.300813	60.075627	0.715447	0	151	0.227642	0.458311	0	1	0.065041	0.721336	0	0	-0.162602	0.705644	-1	0	46.287749	5.703617	0	407.33871	163.072426	210	604	0	1	124	0	0.008065	59.328	4.913405	0	60	60	26.504	36.439659	0.496	0	76	0.008	0.089443	0	0	0	0	0	0	-0.008	0.089443	0	0	46.323374	4.828119	0	412.47619	166.686013	210	611	0	2	168	0	0.011905	59.294118	4.655781	0	60	60	29	37.184173	0.541176	0	76	0.005882	0.076696	0	0	0	0	0	0	-0.005882	0.076696	0	0	1	1	0.001761	0	0	0.494718	1	0	47.774929	3.298146	0	416.609375	164.298472	210	611	0	1	128	0	0.007812	59.627907	2.537438	0	60	60	23.751938	31.407362	0.503876	0	62	0.007752	0.088045	0	0	0	0	0	0	-0.007752	0.088045	0	0	46.561254	5.024066	0	434.233871	173.291338	226	688	0	1	124	0	0.008065	59.944	0.626099	0	60	60	33.728	40.089492	0.616	0	89	0	0	0	0	0.032	0.176708	0	0	0.032	0.176708	0	0
5	1	60644898	60645146	248	1	49.657143	8.711363	0	442.868217	149.791072	229	599	0	2	129	0	0.015504	59.061069	6.592252	0.007634	60	60	26.114504	35.321521	0.496183	0	74	0	0	0	0	0	0	0	0	0	0	0	0	59.716	4.440068	0	425.590551	148.005757	205	611	0	4	127	0	0.031496	59.858209	1.157863	0	60	60	21.320896	28.586921	0.477612	0	60	0	0	0	0	0	0	0	0	0	0	0	0	59.716	4.440068	0	425.590551	148.005757	205	611	0	4	127	0	0.031496	59.858209	1.157863	0	60	60	21.320896	28.586921	0.477612	0	60	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.445783	1	0	59.716	4.440068	0	425.590551	148.005757	205	611	0	4	127	0	0.031496	59.858209	1.157863	0	60	60	21.320896	28.586921	0.477612	0	60	0	0	0	0	0	0	0	0	0	0	0	0	57.225071	2.480334	0	404.748299	160.201536	202	600	1	4	147	0.006803	0.027211	59.396104	5.12385	0.006494	60	60	22.383117	31.90226	0.467532	0	64	0.006494	0.080582	0	0	0	0	0	0	-0.006494	0.080582	0	0
6	1	66266601	66266717	116	1	57.68	6.51605	0	459.880795	153.599563	265	649	0	3	151	0	0.019868	59.922078	0.966988	0	60	60	13.948052	24.554805	0.37013	0	44	0.012987	0.113588	0	0	0	0	0	0	-0.012987	0.113588	0	0	69.542373	4.584709	0	448.092784	159.101192	254	680	0	3	97	0	0.030928	59.80198	1.428424	0	60	60	15.821782	25.396219	0.39604	0	47	0.029703	0.170613	0	0	0	0	0	0	-0.029703	0.170613	0	0	69.542373	4.584709	0	448.092784	159.101192	254	680	0	3	97	0	0.030928	59.80198	1.428424	0	60	60	15.821782	25.396219	0.39604	0	47	0.029703	0.170613	0	0	0	0	0	0	-0.029703	0.170613	0	0	2	0	0	0	0	0.418803	0.991453	0	69.542373	4.584709	0	448.092784	159.101192	254	680	0	3	97	0	0.030928	59.80198	1.428424	0	60	60	15.821782	25.396219	0.39604	0	47	0.029703	0.170613	0	0	0	0	0	0	-0.029703	0.170613	0	0	68.598291	4.150855	0	421.588571	167.966512	213	645	1	1	175	0.005714	0.005714	59.638418	4.518182	0.00565	60	60	15.655367	24.034537	0.440678	0	50	0.011299	0.105996	0	0	0	0	0	0	-0.011299	0.105996	0	0
7	1	68569681	68569893	212	1	44.525714	2.368168	0	432.058333	135.825413	241	578	4	7	120	0.033333	0.058333	57.900763	10.542117	0.030534	60	60	29.045802	41.839595	0.519084	0	84	0.030534	0.349482	0	0	0.030534	0.349482	0	0	0	0	0	0	49.565421	2.59883	0	461.902174	145.261345	285	611	4	2	92	0.043478	0.021739	59.795918	2.020305	0	60	60	18.22449	28.118135	0.428571	0	57	0	0	0	0	0.020408	0.142119	0	0	0.020408	0.142119	0	0	49.565421	2.59883	0	461.902174	145.261345	285	611	4	2	92	0.043478	0.021739	59.795918	2.020305	0	60	60	18.22449	28.118135	0.428571	0	57	0	0	0	0	0.020408	0.142119	0	0	0.020408	0.142119	0	0	1	0	0	1	0.004695	0.464789	0.995305	0	49.565421	2.59883	0	461.902174	145.261345	285	611	4	2	92	0.043478	0.021739	59.795918	2.020305	0	60	60	18.22449	28.118135	0.428571	0	57	0	0	0	0	0.020408	0.142119	0	0	0.020408	0.142119	0	0	51.894587	4.555405	0	467.648855	148.858731	270	619	2	3	131	0.015267	0.022901	59.411765	5.411196	0.007353	60	60	20.191176	32.167965	0.463235	0	57	0.448529	1.066805	0	3	0.014706	0.120818	0	0	-0.433824	1.079796	-3	0
8	1	72396359	72396755	396	1	47.145714	5.916217	0	478.632812	165.225061	264	698	0	2	128	0	0.015625	59.930769	0.789352	0	60	60	17.123077	25.609778	0.430769	0	54	0.007692	0.087706	0	0	0.007692	0.087706	0	0	0	0.124515	0	0	52.25641	3.127264	0	495.52	158.888001	320	698	0	4	125	0	0.032	60	0	0	60	60	15.238462	27.056875	0.376923	0	44	0.007692	0.087706	0	0	0.007692	0.087706	0	0	0	0.124515	0	0	51.675879	3.483386	0	487.388489	159.116788	306	686	1	5	139	0.007194	0.035971	59.589041	4.965635	0.006849	60	60	15.438356	27.061863	0.383562	0	44	0.006849	0.082761	0	0	0.006849	0.082761	0	0	0	0.117444	0	0	2	0	0	0	0	0.460957	0.997481	0	51.165242	3.339126	0	487.553846	160.878358	306	669	1	4	130	0.007692	0.030769	59.558824	5.144958	0.007353	60	60	15.823529	27.764588	0.382353	0	48	0.007353	0.085749	0	0	0.007353	0.085749	0	0	0	0.121716	0	0	60.464387	4.708444	0	439.260274	152.104866	267	626	4	4	146	0.027397	0.027397	58.519481	8.739678	0.019481	60	60	13.071429	25.631911	0.331169	0	41	0.006494	0.080582	0	0	0	0	0	0	-0.006494	0.080582	0	0
9	1	77899837	77900865	1028	2	59.691429	6.040616	0	426.472222	146.920698	245	604	0	3	144	0	0.020833	59.020408	6.022184	0.006803	60	60	13.646259	23.138891	0.414966	0	40	0.598639	1.431829	0	4	0	0	0	0	-0.598639	1.431829	-4	0	60.39886	4.252112	0	441.651316	149.852566	258	652	0	4	152	0	0.026316	59.641026	2.597638	0	60	60	14.339744	24.550802	0.378205	0	45	0.564103	1.396676	0	4	0	0	0	0	-0.564103	1.396676	-4	0	57.327184	6.126361	0	432.716129	139.854999	258	627	0	4	310	0	0.012903	59.687898	2.990621	0	60	60	14.363057	22.795284	0.407643	0	42	0.283439	1.023328	0	0	0	0	0	0	-0.283439	1.023328	0	0	2	1	0.000972	3	0.002915	0.343051	0.999028	0.000972	51.336182	5.206131	0	428.120567	132.613266	273	594	0	0	141	0	0	60	0	0	60	60	13.312057	18.872556	0.432624	0	38	0.007092	0.084215	0	0	0	0	0	0	-0.007092	0.084215	0	0	52.695157	7.34621	0	440.316176	132.502003	286	594	0	2	136	0	0.014706	59.891304	1.276885	0	60	60	24.5	31.539397	0.507246	0	73	0.014493	0.119946	0	0	0	0	0	0	-0.014493	0.119946	0	0
10	1	79109040	79109628	588	1	30.342857	6.488442	0	376.6875	144.121748	191	562	0	17	80	0	0.2125	53.513761	18.554033	0.091743	2	60	36.779817	48.842028	0.53211	0	116	0.018349	0.191565	0	0	0	0	0	0	-0.018349	0.191565	0	0	50.60114	10.11112	0	117718.3576	1442350.416	0	589	0	19	151	0	0.125828	43.366667	26.216098	0.205556	0	60	31.861111	44.931825	0.511111	0	103	3.722222	7.421888	0	19	0.166667	0.787472	0	0	-3.555556	7.521457	-19	0	55.147458	9.97911	0	83971.16509	1217280.543	0	591	0	19	212	0	0.089623	47.576763	23.772255	0.153527	0	60	28.672199	41.46088	0.502075	0	87	2.780083	6.611651	0	19	0.124481	0.683939	0	0	-2.655602	6.677829	-19	0	2	1	0.001698	0	0	0.366723	0.998302	0	59.803419	8.154129	0	97744.2967	1313781.385	0	595	0	16	182	0	0.087912	45.692308	25.052631	0.177885	0	60	29.173077	42.691103	0.490385	0	95	3.211538	7.021256	0	19	0.144231	0.734495	0	0	-3.067308	7.102105	-19	0	56.809117	5.739142	0	447.518248	137.033278	302	605	0	0	137	0	0	60	0	0	60	60	16.50365	23.814579	0.452555	0	54	0	0	0	0	0.007299	0.085436	0	0	0.007299	0.085436	0	0
