Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	3418563	3418581	18	0	44.111429	4.464009	0	312.666667	165.24543	64	504	4	6	129	0.031008	0.046512	50.514286	19.615544	0.064286	11	60	65.164286	68.198991	0.621429	0	173	0.371429	1.12104	0	1	0.057143	0.312139	0	0	-0.314286	0.997015	-1	0	71.45	7.272696	0	168.094737	140.724499	28	405	5	6	95	0.052632	0.063158	36.435185	24.045624	0.12963	0	60	123.046296	79.896473	0.814815	0	208	0.907407	1.585784	0	4	0.074074	0.353981	0	0	-0.833333	1.500779	-4	0	71.45	7.272696	0	168.094737	140.724499	28	405	5	6	95	0.052632	0.063158	36.435185	24.045624	0.12963	0	60	123.046296	79.896473	0.814815	0	208	0.907407	1.585784	0	4	0.074074	0.353981	0	0	-0.833333	1.500779	-4	0	2	0	0	2	0.105263	0.684211	0	0	71.45	7.272696	0	168.094737	140.724499	28	405	5	6	95	0.052632	0.063158	36.435185	24.045624	0.12963	0	60	123.046296	79.896473	0.814815	0	208	0.907407	1.585784	0	4	0.074074	0.353981	0	0	-0.833333	1.500779	-4	0	117.643875	151.828517	0	128.922302	145.576979	29	386	18	26	695	0.025899	0.03741	28.875834	22.450345	0.134846	0	60	155.244326	75.41176	0.859813	0	216	1.333778	1.71676	0	4	0.038718	0.219007	0	0	-1.29506	1.688983	-4	0
2	1	20096103	20096482	379	1	69.614286	5.415389	0	395.779141	97.968313	293	519	1	13	163	0.006135	0.079755	59.378531	5.854116	0.00565	60	60	22.649718	28.417972	0.514124	0	62	0	0	0	0	0	0	0	0	0	0	0	0	49.554545	17.446185	0.074286	322.541353	166.385346	0	499	0	35	133	0	0.263158	58.283422	6.60644	0	60	60	34.13369	41.333268	0.534759	0	93	0	0	0	0	0	0	0	0	0	0	0	0	48.427778	17.116846	0.068421	322.455224	165.761656	0	499	0	36	134	0	0.268657	58.301587	6.573565	0	60	60	33.772487	41.261698	0.529101	0	93	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0.018421	0	0	0.565789	0.131579	0	46	15.762485	0.074286	317.382114	170.298509	0	514	0	35	123	0	0.284553	58.186441	6.778495	0	60	60	34.728814	41.710786	0.536723	0	93	0	0	0	0	0	0	0	0	0	0	0	0	46.586895	5.950054	0	390.485437	175.79293	220	621	0	20	103	0	0.194175	59.607692	2.571448	0	60	60	30.269231	40.482897	0.484615	0	91	0	0	0	0	0	0	0	0	0	0	0	0
3	1	30878515	30878560	45	0	42.405714	5.112037	0	379.484848	163.870554	204	600	1	10	99	0.010101	0.10101	59.938053	0.658505	0	60	60	30.486726	38.580879	0.522124	0	93	0	0	0	0	0	0	0	0	0	0	0	0	22.914894	4.348062	0	351.146341	190.226649	0	600	0	8	41	0	0.195122	57.538462	11.031971	0.019231	60	60	37.096154	44.525498	0.557692	0	104	0	0	0	0	0	0	0	0	0	0	0	0	22.914894	4.348062	0	351.146341	190.226649	0	600	0	8	41	0	0.195122	57.538462	11.031971	0.019231	60	60	37.096154	44.525498	0.557692	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.021739	0.521739	0	0	22.914894	4.348062	0	351.146341	190.226649	0	600	0	8	41	0	0.195122	57.538462	11.031971	0.019231	60	60	37.096154	44.525498	0.557692	0	104	0	0	0	0	0	0	0	0	0	0	0	0	26.803419	11.205284	0	401.571429	171.192369	180	655	2	10	77	0.025974	0.12987	54.791667	14.945456	0.03125	40	60	27.010417	35.795176	0.479167	0	78	0	0	0	0	0	0	0	0	0	0	0	0
4	1	33652353	33652452	99	0	55.72	9.191774	0	355.613861	164.578065	158	521	3	33	101	0.029703	0.326733	53.275862	16.7143	0.055172	30	60	40.082759	50.085968	0.565517	0	112	0	0	0	0	0.006897	0.083045	0	0	0.006897	0.083045	0	0	22.455446	14.314695	0.168317	287.961538	179.826492	0	446	2	29	52	0.038462	0.557692	53.13	16.683419	0.05	21	60	37.78	43.956723	0.64	0	97	0	0	0	0	0	0	0	0	0	0	0	0	22.455446	14.314695	0.168317	287.961538	179.826492	0	446	2	29	52	0.038462	0.557692	53.13	16.683419	0.05	21	60	37.78	43.956723	0.64	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.09	17	0.17	0.44	0.78	0	22.455446	14.314695	0.168317	287.961538	179.826492	0	446	2	29	52	0.038462	0.557692	53.13	16.683419	0.05	21	60	37.78	43.956723	0.64	0	97	0	0	0	0	0	0	0	0	0	0	0	0	59.264957	5.967138	0	359.27619	146.636357	199	513	0	30	105	0	0.285714	59.902778	0.855418	0	60	60	25.423611	33.928675	0.513889	0	79	0	0	0	0	0	0	0	0	0	0	0	0
5	1	77938420	77938472	52	0	45.891429	3.537711	0	427.161905	156.382305	258	634	4	16	105	0.038095	0.152381	57.584	11.164593	0.032	60	60	31.888	39.711503	0.552	0	91	0.016	0.12598	0	0	0.024	0.153665	0	0	0.008	0.155335	0	0	47.296296	2.177324	0	427.75	188.704534	217	738	4	7	44	0.090909	0.159091	58.872727	5.637357	0	60	60	39.218182	46.875205	0.563636	0	98	0	0	0	0	0.036364	0.188919	0	0	0.036364	0.188919	0	0	47.296296	2.177324	0	427.75	188.704534	217	738	4	7	44	0.090909	0.159091	58.872727	5.637357	0	60	60	39.218182	46.875205	0.563636	0	98	0	0	0	0	0.036364	0.188919	0	0	0.036364	0.188919	0	0	1	0	0	2	0.037736	0.528302	1	0	47.296296	2.177324	0	427.75	188.704534	217	738	4	7	44	0.090909	0.159091	58.872727	5.637357	0	60	60	39.218182	46.875205	0.563636	0	98	0	0	0	0	0.036364	0.188919	0	0	0.036364	0.188919	0	0	52.307692	5.934588	0	387.702479	151.674028	190	583	8	12	121	0.066116	0.099174	57.801418	10.54529	0.028369	60	60	40.184397	48.561537	0.595745	0	118	0	0	0	0	0.007092	0.084215	0	0	0.007092	0.084215	0	0
6	1	245823567	245823630	63	0	53.328571	6.748706	0	397.567901	179.530077	208	625	2	34	81	0.024691	0.419753	58.341085	9.186859	0.007752	60	60	36.565891	40.294782	0.612403	0	98	0.054264	0.313998	0	0	0.015504	0.17609	0	0	-0.03876	0.262295	0	0	29.815385	7.828019	0	325.589744	198.041824	0	607	0	29	39	0	0.74359	59.662651	2.215671	0	60	60	39.036145	43.596108	0.614458	0	95	0.060241	0.325704	0	0	0.012048	0.109764	0	0	-0.048193	0.308561	0	0	29.815385	7.828019	0	325.589744	198.041824	0	607	0	29	39	0	0.74359	59.662651	2.215671	0	60	60	39.036145	43.596108	0.614458	0	95	0.060241	0.325704	0	0	0.012048	0.109764	0	0	-0.048193	0.308561	0	0	1	3	0.046875	9	0.140625	0.390625	0	0	29.815385	7.828019	0	325.589744	198.041824	0	607	0	29	39	0	0.74359	59.662651	2.215671	0	60	60	39.036145	43.596108	0.614458	0	95	0.060241	0.325704	0	0	0.012048	0.109764	0	0	-0.048193	0.308561	0	0	53.344729	10.883971	0	376.208791	146.456176	209	533	0	32	91	0	0.351648	58.695312	6.859167	0	60	60	27.257812	40.412294	0.453125	0	83	0.007812	0.088388	0	0	0.015625	0.124507	0	0	0.007812	0.088388	0	0
7	1	247386171	247386196	25	0	49.514286	9.68818	0	365.45	125.643586	214	536	3	18	100	0.03	0.18	58.842975	7.872958	0.016529	60	60	37.867769	49.623405	0.603306	0	108	0	0	0	0	0.024793	0.156141	0	0	0.024793	0.156141	0	0	43.4	10.634065	0.076923	316.587302	136.25103	166	536	2	17	63	0.031746	0.269841	55.902439	11.651959	0.02439	45	60	95.731707	67.880441	0.926829	18	201	0	0	0	0	0	0	0	0	0	0	0	0	43.4	10.634065	0.076923	316.587302	136.25103	166	536	2	17	63	0.031746	0.269841	55.902439	11.651959	0.02439	45	60	95.731707	67.880441	0.926829	18	201	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.038462	1	0.038462	0.423077	0	0	43.4	10.634065	0.076923	316.587302	136.25103	166	536	2	17	63	0.031746	0.269841	55.902439	11.651959	0.02439	45	60	95.731707	67.880441	0.926829	18	201	0	0	0	0	0	0	0	0	0	0	0	0	49.977208	4.727372	0	359.480769	133.902006	210	551	6	12	104	0.057692	0.115385	56.754098	11.883951	0.032787	60	60	49.803279	65.991565	0.606557	0	171	0	0	0	0	0	0	0	0	0	0	0	0
8	2	49087914	49087934	20	0	47.497143	6.398311	0	360.121739	141.669999	164	538	7	7	115	0.06087	0.06087	56.821705	12.929164	0.046512	60	60	55.100775	65.171989	0.620155	0	164	0	0	0	0	0	0	0	0	0	0	0	0	41.333333	0.57735	0.857143	288.833333	160.209773	108	510	5	1	36	0.138889	0.027778	58.809524	5.037605	0	60	60	128.285714	54.652019	1	57	211	0	0	0	0	0	0	0	0	0	0	0	0	41.333333	0.57735	0.857143	288.833333	160.209773	108	510	5	1	36	0.138889	0.027778	58.809524	5.037605	0	60	60	128.285714	54.652019	1	57	211	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.190476	6	0.285714	0.285714	0	0	41.333333	0.57735	0.857143	288.833333	160.209773	108	510	5	1	36	0.138889	0.027778	58.809524	5.037605	0	60	60	128.285714	54.652019	1	57	211	0	0	0	0	0	0	0	0	0	0	0	0	67.968571	7.539515	0	360.097222	153.53054	173	514	9	17	144	0.0625	0.118056	56.447059	13.667225	0.052941	60	60	53.523529	65.307665	0.617647	0	170	0	0	0	0	0	0	0	0	0	0	0	0
9	2	99737919	99738089	170	1	63.494286	8.01601	0	342.808743	166.997636	156	548	8	16	183	0.043716	0.087432	58.038647	9.045111	0.019324	60	60	67.487923	68.343213	0.729469	0	170	0	0	0	0	0.082126	0.275222	0	0	0.082126	0.275222	0	0	52	8.293589	0	301.373984	155.89858	135	517	5	17	123	0.04065	0.138211	57.703448	9.477403	0.02069	60	60	86.37931	69.673252	0.82069	0	190	0	0	0	0	0.351724	0.479164	0	1	0.351724	0.479164	0	1	52	8.293589	0	301.373984	155.89858	135	517	5	17	123	0.04065	0.138211	57.703448	9.477403	0.02069	60	60	86.37931	69.673252	0.82069	0	190	0	0	0	0	0.351724	0.479164	0	1	0.351724	0.479164	0	1	2	1	0.005848	2	0.011696	0.450292	0.795322	0.204678	52	8.293589	0	301.373984	155.89858	135	517	5	17	123	0.04065	0.138211	57.703448	9.477403	0.02069	60	60	86.37931	69.673252	0.82069	0	190	0	0	0	0	0.351724	0.479164	0	1	0.351724	0.479164	0	1	62.472934	3.788514	0	393.591837	133.965379	229	574	5	9	147	0.034014	0.061224	58.838509	8.151611	0.018634	60	60	21.832298	29.982127	0.490683	0	65	0.012422	0.111107	0	0	0.329193	0.471386	0	1	0.31677	0.466669	0	1
10	2	134261844	134261903	59	0	50.685714	2.185802	0	391.254902	149.366364	195	584	22	27	102	0.215686	0.264706	51	21.232238	0.144737	0	60	33.822368	47.381795	0.480263	0	112	0	0	0	0	0	0	0	0	0	0	0	0	48.737705	8.99426	0.032787	331.171429	151.146498	138	554	24	10	35	0.685714	0.285714	55.956522	14.235865	0.057971	51	60	85.855072	71.806782	0.753623	0	200	0	0	0	0	0	0	0	0	0	0	0	0	48.737705	8.99426	0.032787	331.171429	151.146498	138	554	24	10	35	0.685714	0.285714	55.956522	14.235865	0.057971	51	60	85.855072	71.806782	0.753623	0	200	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0.033333	2	0.033333	0.466667	0	0	48.737705	8.99426	0.032787	331.171429	151.146498	138	554	24	10	35	0.685714	0.285714	55.956522	14.235865	0.057971	51	60	85.855072	71.806782	0.753623	0	200	0	0	0	0	0	0	0	0	0	0	0	0	51.045584	5.639977	0.002849	361.646465	153.341976	149	565	16	24	99	0.161616	0.242424	52.661871	19.420799	0.115108	0	60	49.913669	61.945802	0.611511	0	158	0.007194	0.084819	0	0	0	0	0	0	-0.007194	0.084819	0	0
