Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	5383114	5383501	387	1	56.211429	3.245607	0	449.659259	115.235655	306	567	0	0	135	0	0	60	0	0	60	60	16.437037	22.380898	0.451852	0	47	0	0	0	0	0	0	0	0	0	0	0	0	55.353276	4.693519	0	442.335766	129.021845	286	586	0	1	137	0	0.007299	59.746377	2.979398	0	60	60	12.681159	21.395131	0.369565	0	40	0	0	0	0	0	0	0	0	0	0	0	0	55.928021	4.821554	0	438.684932	126.740884	318	583	0	2	146	0	0.013699	59.540541	3.94068	0	60	60	15.013514	29.567629	0.385135	0	40	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.337629	0.997423	0	56.57265	4.626599	0	436.430657	129.207755	286	586	0	2	137	0	0.014599	59.510791	4.065348	0	60	60	14.273381	28.832803	0.381295	0	40	0	0	0	0	0	0	0	0	0	0	0	0	54.974359	3.37756	0	436.190141	144.910143	237	603	1	2	142	0.007042	0.014085	59.358621	5.669945	0.006897	60	60	22.772414	35.982971	0.503448	0	58	0.006897	0.083045	0	0	0.006897	0.083045	0	0	0	0	0	0
2	1	17665799	17666099	300	1	50.628571	3.506733	0	439.253731	143.51855	247	617	0	3	134	0	0.022388	60	0	0	60	60	22.751825	31.914818	0.481752	0	72	0.007299	0.085436	0	0	0.014599	0.120379	0	0	0.007299	0.085436	0	0	61.523179	4.090885	0	425.948148	137.469254	257	632	1	3	135	0.007407	0.022222	59.347518	5.444507	0.007092	60	60	19.120567	28.069168	0.432624	0	62	0.007092	0.084215	0	0	0.007092	0.084215	0	0	0	0	0	0	61.523179	4.090885	0	425.948148	137.469254	257	632	1	3	135	0.007407	0.022222	59.347518	5.444507	0.007092	60	60	19.120567	28.069168	0.432624	0	62	0.007092	0.084215	0	0	0.007092	0.084215	0	0	0	0	0	0	2	0	0	0	0	0.468439	0.996678	0	61.523179	4.090885	0	425.948148	137.469254	257	632	1	3	135	0.007407	0.022222	59.347518	5.444507	0.007092	60	60	19.120567	28.069168	0.432624	0	62	0.007092	0.084215	0	0	0.007092	0.084215	0	0	0	0	0	0	50.102564	6.015292	0	393.567797	148.604821	214	590	1	1	118	0.008475	0.008475	60	0	0	60	60	26.216667	36.505136	0.483333	0	73	0.016667	0.182574	0	0	0.016667	0.182574	0	0	0	0.259281	0	0
3	1	20157545	20158816	1271	2	57.14	4.48242	0	416.043165	140.817585	248	606	1	1	139	0.007194	0.007194	59.957447	0.505291	0	60	60	22.326241	31.802403	0.475177	0	76	0.070922	0.472764	0	0	0	0	0	0	-0.070922	0.472764	0	0	53.153846	3.366937	0	418.007353	127.862744	248	590	0	3	136	0	0.022059	60	0	0	60	60	17.76259	27.731785	0.438849	0	51	0.007194	0.084819	0	0	0	0	0	0	-0.007194	0.084819	0	0	52.82718	5.974394	0	417.218391	146.881507	242	593	2	7	348	0.005747	0.020115	59.613445	4.51236	0.005602	60	60	21.843137	36.916593	0.456583	0	60	0.005602	0.074743	0	0	0.008403	0.091412	0	0	0.002801	0.091756	0	0	2	0	0	0	0	0.389937	0.999214	0	47.390313	4.741768	0	420.238462	146.062629	229	634	1	1	130	0.007692	0.007692	59.962121	0.358225	0	60	60	25.651515	42.831284	0.454545	0	79	0	0	0	0	0.015152	0.122621	0	0	0.015152	0.122621	0	0	55.262108	6.051183	0	435.189542	154.016393	236	634	2	5	153	0.013072	0.03268	57.968944	10.236224	0.024845	60	60	27.453416	46.7405	0.428571	0	80	0	0	0	0	0.018634	0.135649	0	0	0.018634	0.135649	0	0
4	1	22805928	22806113	185	1	62.108571	10.87331	0	429.632653	140.916768	263	612	1	2	147	0.006803	0.013605	59.526667	4.974697	0.006667	60	60	16.466667	29.411149	0.4	0	43	0	0	0	0	0	0	0	0	0	0	0	0	43.812834	3.409702	0	441.902439	175.251397	204	632	1	0	82	0.012195	0	60	0	0	60	60	17.963855	25.50105	0.46988	0	46	0.036145	0.329293	0	0	0	0	0	0	-0.036145	0.329293	0	0	43.812834	3.409702	0	441.902439	175.251397	204	632	1	0	82	0.012195	0	60	0	0	60	60	17.963855	25.50105	0.46988	0	46	0.036145	0.329293	0	0	0	0	0	0	-0.036145	0.329293	0	0	1	0	0	0	0	0.268817	0.994624	0	43.812834	3.409702	0	441.902439	175.251397	204	632	1	0	82	0.012195	0	60	0	0	60	60	17.963855	25.50105	0.46988	0	46	0.036145	0.329293	0	0	0	0	0	0	-0.036145	0.329293	0	0	50.316239	5.646718	0	403.592	155.043339	216	605	0	1	125	0	0.008	60	0	0	60	60	14.785714	22.00313	0.396825	0	48	0.02381	0.267261	0	0	0	0	0	0	-0.02381	0.267261	0	0
5	1	33861079	33861338	259	1	61.748571	10.534141	0	434.604027	130.132667	283	610	3	2	149	0.020134	0.013423	58.409091	9.679581	0.025974	60	60	15.045455	22.33475	0.428571	0	42	1.818182	3.3635	0	8	0	0	0	0	-1.818182	3.3635	-8	0	62.731801	4.370014	0	433.110294	149.985514	240	602	2	1	136	0.014706	0.007353	58.733813	8.810876	0.021583	60	60	15.741007	25.80342	0.42446	0	51	2.014388	3.484927	0	8	0	0	0	0	-2.014388	3.484927	-8	0	62.731801	4.370014	0	433.110294	149.985514	240	602	2	1	136	0.014706	0.007353	58.733813	8.810876	0.021583	60	60	15.741007	25.80342	0.42446	0	51	2.014388	3.484927	0	8	0	0	0	0	-2.014388	3.484927	-8	0	2	0	0	0	0	0.338462	0.996154	0.003846	62.731801	4.370014	0	433.110294	149.985514	240	602	2	1	136	0.014706	0.007353	58.733813	8.810876	0.021583	60	60	15.741007	25.80342	0.42446	0	51	2.014388	3.484927	0	8	0	0	0	0	-2.014388	3.484927	-8	0	64.435897	4.221817	0	429.733333	144.43803	226	607	1	0	150	0.006667	0	60	0	0	60	60	14.198675	21.444197	0.410596	0	48	0	0	0	0	0	0	0	0	0	0	0	0
6	1	33970070	33970783	713	1	65.791429	5.28765	0	439.05	133.03921	284	617	0	1	160	0	0.00625	59.664596	4.255796	0	60	60	18.347826	28.167859	0.447205	0	52	0.006211	0.078811	0	0	0.012422	0.111107	0	0	0.006211	0.078811	0	0	59.68661	6.308617	0	450.25641	135.741399	299	617	1	1	156	0.00641	0.00641	59.582278	4.794125	0.006329	60	60	20.474684	27.722395	0.493671	0	70	0	0	0	0	0	0	0	0	0	0	0	0	60.68951	7.037422	0	436.522267	136.457558	274	612	1	1	247	0.004049	0.004049	59.056	6.916953	0.012	60	60	23.268	30.796328	0.516	0	70	0.016	0.1544	0	0	0.016	0.1544	0	0	0	0.126745	0	0	2	1	0.001401	0	0	0.397759	0.998599	0	61.606838	7.679238	0	424.412162	140.533915	266	606	1	0	148	0.006757	0	58.826667	7.476807	0.013333	60	60	24.3	32.483088	0.5	0	74	0.026667	0.198878	0	0	0.026667	0.198878	0	0	0	0.163846	0	0	47.669516	5.145224	0	420.244444	141.89777	266	607	0	1	135	0	0.007407	58.591241	8.633514	0.014599	60	60	29.686131	36.981862	0.562044	0	78	0.036496	0.223895	0	0	0.043796	0.267577	0	0	0.007299	0.257144	0	0
7	1	39270995	39272310	1315	2	49.002857	6.821716	0	428.236641	137.46165	265	589	1	1	131	0.007634	0.007634	59.548872	5.20266	0.007519	60	60	20.887218	26.576834	0.488722	0	64	0	0	0	0	0	0	0	0	0	0	0	0	51.700855	6.198062	0	436.515873	133.90144	273	598	1	2	126	0.007937	0.015873	59.255814	6.13937	0.007752	60	60	16.085271	26.377675	0.410853	0	53	0.007752	0.088045	0	0	0.007752	0.088045	0	0	0	0	0	0	58.783599	8.380817	0	428.850543	135.636282	261	596	2	6	368	0.005435	0.016304	59.526596	4.848569	0.005319	60	60	17.255319	27.78304	0.444149	0	54	0.005319	0.072835	0	0	0.00266	0.051571	0	0	-0.00266	0.051571	0	0	2	0	0	0	0	0.358663	0.99924	0	54.076923	4.991685	0	415.557252	140.686895	251	595	1	3	131	0.007634	0.022901	59.985185	0.172133	0	60	60	13.866667	22.809987	0.414815	0	37	0.007407	0.086066	0	0	0	0	0	0	-0.007407	0.086066	0	0	42.458689	6.858394	0	368.294118	149.428933	185	585	0	6	119	0	0.05042	55.730159	13.639597	0.015873	47	60	49.547619	56.70028	0.619048	0	131	0.103175	0.375859	0	0	0.015873	0.125483	0	0	-0.087302	0.335138	0	0
8	1	39636934	39637305	371	1	45.648571	4.777506	0	377.805085	135.015938	211	536	1	1	118	0.008475	0.008475	59.175	5.999527	0.008333	60	60	23.483333	33.111724	0.483333	0	69	0	0	0	0	1.1	2.055532	0	4	1.1	2.055532	0	4	39.703704	3.460465	0	414.390476	130.739648	262	568	0	1	105	0	0.009524	60	0	0	60	60	27.537736	32.916973	0.537736	0	71	0.009434	0.097129	0	0	1.141509	2.044452	0	4	1.132075	2.052063	0	4	40.128686	3.771648	0	409.4	130.332264	252	568	0	1	110	0	0.009091	60	0	0	60	60	27.459459	32.393822	0.54955	0	70	0.009009	0.094916	0	0	1.09009	2.011555	0	4	1.081081	2.018709	0	4	1	1	0.002688	0	0	0.344086	0.997312	0	40.276353	3.829283	0	417.117647	128.469459	262	568	0	1	102	0	0.009804	60	0	0	60	60	25.631068	31.217765	0.533981	0	70	0.009709	0.098533	0	0	0.825243	1.822663	0	4	0.815534	1.829752	0	4	48.834758	6.818549	0	424.488889	133.031691	284	570	0	4	135	0	0.02963	58.460432	7.75463	0.014388	60	60	40.971223	45.861155	0.661871	0	101	0.035971	0.34912	0	0	0.014388	0.119517	0	0	-0.021583	0.281498	0	0
9	1	43872594	43872809	215	1	49.44	5.994802	0	428.109375	130.449389	287	602	0	2	128	0	0.015625	59.730769	2.163074	0	60	60	19.807692	31.386586	0.430769	0	61	0.007692	0.087706	0	0	0	0	0	0	-0.007692	0.087706	0	0	54.059908	2.246624	0	395.380952	148.292615	218	602	1	1	105	0.009524	0.009524	59.439252	5.800419	0.009346	60	60	22.869159	32.225644	0.485981	0	71	0.018692	0.136071	0	0	0	0	0	0	-0.018692	0.136071	0	0	54.059908	2.246624	0	395.380952	148.292615	218	602	1	1	105	0.009524	0.009524	59.439252	5.800419	0.009346	60	60	22.869159	32.225644	0.485981	0	71	0.018692	0.136071	0	0	0	0	0	0	-0.018692	0.136071	0	0	2	0	0	0	0	0.421296	1	0	54.059908	2.246624	0	395.380952	148.292615	218	602	1	1	105	0.009524	0.009524	59.439252	5.800419	0.009346	60	60	22.869159	32.225644	0.485981	0	71	0.018692	0.136071	0	0	0	0	0	0	-0.018692	0.136071	0	0	53.994302	2.426042	0	394.698529	145.433774	219	585	1	3	136	0.007353	0.022059	59.671429	2.739119	0	60	60	24.057143	33.191351	0.492857	0	64	0.021429	0.188438	0	0	0.014286	0.119092	0	0	-0.007143	0.224295	0	0
10	1	46705124	46705232	108	1	59.497143	7.108552	0	412.103448	147.428218	229	604	0	1	145	0	0.006897	59.438356	5.277111	0.006849	60	60	18.69863	33.042996	0.417808	0	55	0	0	0	0	0.006849	0.082761	0	0	0.006849	0.082761	0	0	62.927273	2.070807	0	428.595506	141.59471	247	635	0	0	89	0	0	60	0	0	60	60	19.438202	24.861414	0.505618	0	55	0	0	0	0	0.022472	0.149052	0	0	0.022472	0.149052	0	0	62.927273	2.070807	0	428.595506	141.59471	247	635	0	0	89	0	0	60	0	0	60	60	19.438202	24.861414	0.505618	0	55	0	0	0	0	0.022472	0.149052	0	0	0.022472	0.149052	0	0	2	0	0	0	0	0.275229	0.990826	0	62.927273	2.070807	0	428.595506	141.59471	247	635	0	0	89	0	0	60	0	0	60	60	19.438202	24.861414	0.505618	0	55	0	0	0	0	0.022472	0.149052	0	0	0.022472	0.149052	0	0	56.566952	4.763605	0	421.222222	132.056867	245	604	0	1	153	0	0.006536	59.883117	1.450481	0	60	60	28.051948	34.15321	0.551948	0	72	0.006494	0.080582	0	0	0.019481	0.138657	0	0	0.012987	0.161165	0	0
