Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Insert	L_Insert_sd	L_Insert_10_percentile	L_Insert_90_percentile	L_Dis_unmap	L_Dis_map	L_Dis_all	L_Dis_unmap_ratio	L_Dis_map_ratio	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Insert	LM_Insert_sd	LM_Insert_10_percentile	LM_Insert_90_percentile	LM_Dis_unmap	LM_Dis_map	LM_Dis_all	LM_Dis_unmap_ratio	LM_Dis_map_ratio	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Insert	M_Insert_sd	M_Insert_10_percentile	M_Insert_90_percentile	M_Dis_unmap	M_Dis_map	M_Dis_all	M_Dis_unmap_ratio	M_Dis_map_ratio	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Insert	RM_Insert_sd	RM_Insert_10_percentile	RM_Insert_90_percentile	RM_Dis_unmap	RM_Dis_map	RM_Dis_all	RM_Dis_unmap_ratio	RM_Dis_map_ratio	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Insert	R_Insert_sd	R_Insert_10_percentile	R_Insert_90_percentile	R_Dis_unmap	R_Dis_map	R_Dis_all	R_Dis_unmap_ratio	R_Dis_map_ratio	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	145092949	145097090	4141	2	157.902857	15.540381	0	715.048193	1095.949978	221	745	2	66	332	0.006024	0.198795	59.589623	4.243921	0.004717	60	60	35.056604	41.049663	0.570755	0	92	0.158019	0.36519	0	1	0.299528	0.468789	0	1	0.141509	0.614077	-1	1	56.871795	6.46247	0	858.067265	1309.269984	213	4135	2	29	223	0.008969	0.130045	59.635379	3.751412	0.00361	60	60	33.797834	39.153575	0.555957	0	94	0.169675	0.385542	0	1	0.01083	0.103691	0	0	-0.158845	0.385474	-1	0	57.856867	10.182854	0.000483	585.468454	842.938183	220	643	13	86	1268	0.010252	0.067823	58.934136	7.199736	0.01204	60	60	28.989377	39.415996	0.524788	0	85	0.123938	0.46364	0	0	0.159348	0.451116	0	1	0.035411	0.672551	0	1	2	8	0.001931	4	0.000966	0.411154	0.328827	0.016176	64.903134	12.829955	0	937.686099	1396.716394	212	4430	2	36	223	0.008969	0.161435	59.25	4.724109	0.003571	60	60	28.221429	40.34343	0.478571	0	96	0	0	0	0	0.428571	0.495758	0	1	0.428571	0.495758	0	1	174.60114	14.625043	0	710.206806	1103.344694	200	721	0	61	382	0	0.159686	59.521552	3.023945	0	60	60	24.420259	35.742149	0.480603	0	77	0.008621	0.11351	0	0	0.262931	0.4407	0	1	0.25431	0.450561	0	1
2	1	158867534	158870025	2491	2	50.594286	16.286862	0	589.075269	684.978756	214	707	2	28	93	0.021505	0.301075	59.036765	6.137207	0.007353	60	60	24.389706	35.094829	0.477941	0	72	0.007353	0.085749	0	0	1.808824	2.763558	0	6	1.801471	2.753637	0	6	15	0	0.997143	1759.153846	1313.109404	313	3069	1	8	13	0.076923	0.615385	57.971429	6.568578	0	56	60	36.342857	51.197968	0.4	0	123	0.028571	0.169031	0	0	1.371429	2.556258	0	6	1.342857	2.508138	0	6	23.378788	15.729214	0.981942	1256.611111	1210.654871	279	3057	1	30	36	0.027778	0.833333	57.1	8.162741	0	44	60	35.144444	46.202914	0.488889	0	95	0.011111	0.105409	0	0	2.633333	2.184985	0	4	2.622222	2.170164	0	4	0	51	0.020465	7	0.002809	0.345506	0.216292	0.008828	34.25	2.615917	0.874286	972.565217	1075.957917	279	2978	0	21	23	0	0.913043	57.425926	6.320383	0	44	60	31.555556	38.131187	0.537037	0	85	0	0	0	0	3.5	1.370167	0	4	3.5	1.370167	0	4	50.074074	5.361789	0	559.581395	612.986239	243	645	1	31	86	0.011628	0.360465	52.968254	14.624876	0.02381	36	60	25.428571	30.977005	0.579365	0	65	0	0	0	0	1.5	1.954482	0	4	1.5	1.954482	0	4
3	2	3885213	3885333	120	1	40.082857	7.952329	0	399.245283	161.43628	221	593	1	3	106	0.009434	0.028302	59.189189	6.34395	0.009009	60	60	32.63964	44.152997	0.504505	0	106	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0.991736	343.30303	179.899535	116	594	1	0	33	0.030303	0	59.142857	5.070926	0	60	60	54.8	56.289587	0.6	0	119	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0.991736	343.30303	179.899535	116	594	1	0	33	0.030303	0	59.142857	5.070926	0	60	60	54.8	56.289587	0.6	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0.38843	0	0	0.446281	0	0	21	0	0.991736	343.30303	179.899535	116	594	1	0	33	0.030303	0	59.142857	5.070926	0	60	60	54.8	56.289587	0.6	0	119	0	0	0	0	0	0	0	0	0	0	0	0	39.117143	8.548563	0	390.135417	175.777169	161	608	1	1	96	0.010417	0.010417	59.151515	6.299277	0.010101	60	60	40.272727	43.200959	0.616162	0	95	0	0	0	0	0	0	0	0	0	0	0	0
4	2	40446947	40447073	126	1	39.785714	6.321594	0	432.389474	158.166778	255	640	0	5	95	0	0.052632	59.028846	6.457413	0	60	60	21.442308	29.427821	0.490385	0	68	0.067308	0.400592	0	0	0	0	0	0	-0.067308	0.400592	0	0	18.367188	6.606929	0	38682.82258	301590.7398	0	620	1	3	62	0.016129	0.048387	46	24.746476	0.191176	0	60	51.323529	64.987126	0.647059	0	185	0.102941	0.492926	0	0	0	0	0	0	-0.102941	0.492926	0	0	18.367188	6.606929	0	38682.82258	301590.7398	0	620	1	3	62	0.016129	0.048387	46	24.746476	0.191176	0	60	51.323529	64.987126	0.647059	0	185	0.102941	0.492926	0	0	0	0	0	0	-0.102941	0.492926	0	0	0	0	0	0	0	0.267717	0	0.220472	18.367188	6.606929	0	38682.82258	301590.7398	0	620	1	3	62	0.016129	0.048387	46	24.746476	0.191176	0	60	51.323529	64.987126	0.647059	0	185	0.102941	0.492926	0	0	0	0	0	0	-0.102941	0.492926	0	0	45.464387	6.427464	0	452.116071	164.433548	262	671	1	3	112	0.008929	0.026786	58.275862	8.892191	0.008621	60	60	34.051724	42.839812	0.603448	0	93	0.336207	0.573986	0	1	0	0	0	0	-0.336207	0.573986	-1	0
5	2	104186941	104187136	195	1	61.3	3.976111	0	475.104575	181.857527	229	738	0	1	153	0	0.006536	58.961039	6.426948	0	60	60	19.25974	29.552171	0.474026	0	53	0	0	0	0	0.006494	0.080582	0	0	0.006494	0.080582	0	0	32.761421	16.868305	0.025381	507.393939	195.860066	238	792	0	0	66	0	0	57.530303	9.681417	0	55	60	15.151515	19.778965	0.484848	0	47	0	0	0	0	0.015152	0.123091	0	0	0.015152	0.123091	0	0	32.761421	16.868305	0.025381	507.393939	195.860066	238	792	0	0	66	0	0	57.530303	9.681417	0	55	60	15.151515	19.778965	0.484848	0	47	0	0	0	0	0.015152	0.123091	0	0	0.015152	0.123091	0	0	1	3	0.015306	2	0.010204	0.336735	1	0	32.761421	16.868305	0.025381	507.393939	195.860066	238	792	0	0	66	0	0	57.530303	9.681417	0	55	60	15.151515	19.778965	0.484848	0	47	0	0	0	0	0.015152	0.123091	0	0	0.015152	0.123091	0	0	44.190883	19.133532	0.002849	512.188889	194.167766	285	759	0	3	90	0	0.033333	57.88172	9.805555	0	60	60	19.408602	23.491088	0.548387	0	51	0.021505	0.145848	0	0	0	0	0	0	-0.021505	0.145848	0	0
6	2	126443247	126451831	8584	2	48.037143	10.237092	0	768.795918	1716.82479	256	648	1	11	98	0.010204	0.112245	59.938596	0.65561	0	60	60	16.72807	28.361224	0.412281	0	48	0	0	0	0	0	0	0	0	0	0	0	0	22.888889	2.703789	0	910.352941	2046.553884	221	618	1	4	68	0.014706	0.058824	59.12987	6.873578	0.012987	60	60	16.025974	29.621727	0.337662	0	63	0	0	0	0	0	0	0	0	0	0	0	0	27.411833	6.937241	0	466.746919	548.813961	245	634	5	20	1055	0.004739	0.018957	58.976959	7.345859	0.01106	60	60	20.843318	33.926953	0.460829	0	61	0.009217	0.11327	0	0	0.002765	0.052535	0	0	-0.006452	0.100528	0	0	1	5	0.000582	1	0.000116	0.33873	0.60862	0.011648	18.68661	2.9508	0	474.122807	162.617548	300	700	1	0	57	0.017544	0	60	0	0	60	60	23.706897	27.448841	0.568966	0	66	0	0	0	0	0	0	0	0	0	0	0	0	49.643875	10.465519	0	673.352381	1459.826162	259	700	1	14	105	0.009524	0.133333	59.292683	5.659363	0.00813	60	60	19.487805	32.820267	0.422764	0	60	0	0	0	0	0	0	0	0	0	0	0	0
7	2	130242245	130251408	9163	2	43.785714	7.255653	0	802.701031	1831.079083	256	671	0	13	97	0	0.134021	56.042735	12.565273	0	53	60	21.623932	32.895007	0.461538	0	70	0.017094	0.130179	0	0	0	0	0	0	-0.017094	0.130179	0	0	28.250712	4.697701	0	794.786667	1814.491093	289	688	2	10	75	0.026667	0.133333	53.851064	16.057663	0.031915	24	60	27.531915	33.998324	0.531915	0	82	0	0	0	0	0	0	0	0	0	0	0	0	24.586361	5.042972	0	455.663443	517.792409	217	636	10	37	1034	0.009671	0.035783	57.919561	10.312364	0.022852	60	60	28.139854	39.392593	0.513711	0	84	0.007313	0.095371	0	0	0.02925	0.173927	0	0	0.021938	0.169692	0	0	0	9	0.000982	0	0	0.452204	0.518442	0	23.54416	3.594069	0	466.733333	166.29093	217	664	0	4	60	0	0.066667	59.578125	3.375	0	60	60	33.078125	45.915832	0.484375	0	107	0	0	0	0	0	0	0	0	0	0	0	0	44.487179	2.384289	0	702.336735	1601.935215	212	664	1	15	98	0.010204	0.153061	59.116667	6.531351	0.008333	60	60	27.541667	38.399469	0.491667	0	92	0	0	0	0	0	0	0	0	0	0	0	0
8	2	215728762	215730831	2069	2	71.468571	9.582271	0	456.520548	302.487577	272	605	0	15	146	0	0.10274	59.391813	5.137377	0	60	60	15.25731	25.065641	0.385965	0	52	0.011696	0.107829	0	0	0	0	0	0	-0.011696	0.107829	0	0	34.207977	4.536146	0	462.459184	360.489563	262	626	0	6	98	0	0.061224	59.087719	6.279002	0	60	60	15.570175	24.594758	0.438596	0	49	0	0	0	0	0	0	0	0	0	0	0	0	29.03042	5.384137	0	444.738411	235.622765	271	626	0	8	302	0	0.02649	59.376947	5.397161	0.003115	60	60	17.501558	26.991101	0.445483	0	49	0.003115	0.055815	0	0	0	0	0	0	-0.003115	0.055815	0	0	1	3	0.001449	1	0.000483	0.376328	0.753623	0	31.31339	3.207815	0	440.717949	132.452383	309	625	0	1	78	0	0.012821	60	0	0	60	60	18.7125	25.948924	0.4625	0	52	0.0125	0.111803	0	0	0	0	0	0	-0.0125	0.111803	0	0	57.603989	6.007128	0	494.53125	418.50668	231	638	1	16	128	0.007812	0.125	59.390728	5.153605	0.006623	60	60	21.854305	33.277099	0.437086	0	76	0.013245	0.114703	0	0	0.006623	0.081379	0	0	-0.006623	0.081379	0	0
9	4	1086778	1086827	49	0	43.328571	8.707803	0	459.1	172.20816	221	682	1	0	110	0.009091	0	59.234234	4.926653	0	60	60	40.306306	50.31497	0.585586	0	112	6.306306	16.674855	0	50	0.009009	0.094916	0	0	-6.297297	16.678563	-50	0	0.411765	2.940588	0.980392	391.592593	156.747533	142	584	0	0	27	0	0	56.851852	9.741678	0	47	60	21.740741	32.535889	0.407407	0	72	25.925926	25.458754	0	50	0	0	0	0	-25.925926	25.458754	-50	0	0.411765	2.940588	0.980392	391.592593	156.747533	142	584	0	0	27	0	0	56.851852	9.741678	0	47	60	21.740741	32.535889	0.407407	0	72	25.925926	25.458754	0	50	0	0	0	0	-25.925926	25.458754	-50	0	0	9	0.18	5	0.1	0.66	0	0	0.411765	2.940588	0.980392	391.592593	156.747533	142	584	0	0	27	0	0	56.851852	9.741678	0	47	60	21.740741	32.535889	0.407407	0	72	25.925926	25.458754	0	50	0	0	0	0	-25.925926	25.458754	-50	0	42.475783	5.211401	0.002849	460.381443	163.004118	221	679	1	1	97	0.010309	0.010309	58.272727	8.241035	0.010101	60	60	21.111111	28.663384	0.464646	0	66	7.070707	17.511077	0	50	1.656566	4.504333	0	2	-5.414141	18.724103	-50	2
10	4	31338488	31338686	198	1	48.742857	10.521483	0	460.984733	200.763274	225	756	1	1	131	0.007634	0.007634	59.671642	2.571609	0	60	60	22.261194	32.823733	0.432836	0	66	0.014925	0.121709	0	0	0	0	0	0	-0.014925	0.121709	0	0	25	0	0.969849	492.930233	228.238117	212	779	0	1	43	0	0.023256	57.73913	9.728389	0.021739	60	60	32.347826	38.774114	0.5	0	97	0.021739	0.147442	0	0	0	0	0	0	-0.021739	0.147442	0	0	25	0	0.969849	492.930233	228.238117	212	779	0	1	43	0	0.023256	57.73913	9.728389	0.021739	60	60	32.347826	38.774114	0.5	0	97	0.021739	0.147442	0	0	0	0	0	0	-0.021739	0.147442	0	0	0	22	0.110553	11	0.055276	0.296482	0	0	25	0	0.969849	492.930233	228.238117	212	779	0	1	43	0	0.023256	57.73913	9.728389	0.021739	60	60	32.347826	38.774114	0.5	0	97	0.021739	0.147442	0	0	0	0	0	0	-0.021739	0.147442	0	0	55	13.460757	0.005714	464.277372	185.358029	270	756	1	1	137	0.007299	0.007299	59.330935	5.746314	0.007194	60	60	23.769784	36.323091	0.52518	0	73	0.834532	0.989782	0	2	0	0	0	0	-0.834532	0.989782	-2	0
