Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1	1	3330910	3331753	843	1	9.44	1.324488	0.002857	-46.708599	175.235107	-128.681675	82.81274	99.373492	209.493025	-108.72764	411.09303	146.082091	280.99063	-191.54038	506.363135	10.920228	0.937727	0	-44.651139	167.938763	-128.681675	82.81274	96.67671	200.809846	-108.72764	411.09303	141.327849	269.573601	-191.54038	506.363135	11.527811	1.411109	0	-35.291883	143.802601	-128.681675	82.81274	52.322339	185.066844	-116.76305	411.09303	87.614222	246.189299	-191.54038	506.363135	1	1	0.001185	1	0.001185	0.657583	0	0	12.552707	1.327484	0	-32.536904	150.614656	-99.987615	82.81274	52.919222	196.819588	-116.76305	411.09303	85.456126	259.693393	-191.54038	506.363135	13.851852	0.947623	0	-40.605525	147.081409	-131.50769	82.81274	56.218679	193.256638	-116.76305	411.09303	96.824204	256.0459	-191.54038	506.363135
2	1	8660938	8661104	166	1	24.694286	1.553523	0	-1.996414	65.648711	-43.2002	41.81993	2.303039	116.963198	-56.25292	31.54179	4.299453	127.546525	-74.515585	78.87626	22.815476	1.29781	0	0.006149	63.435878	-40.42241	38.86174	1.776335	114.399545	-56.25292	29.79346	1.770186	124.41326	-74.515585	25.164645	22.815476	1.29781	0	0.006149	63.435878	-40.42241	38.86174	1.776335	114.399545	-56.25292	29.79346	1.770186	124.41326	-74.515585	25.164645	2	0	0	0	0	0.467066	0.994012	0	22.815476	1.29781	0	0.006149	63.435878	-40.42241	38.86174	1.776335	114.399545	-56.25292	29.79346	1.770186	124.41326	-74.515585	25.164645	20.17094	1.39155	0	-1.869418	76.554221	-69.670395	60.45382	5.986841	138.837272	-99.75675	80.55428	7.856259	152.658278	-92.75791	93.15303
3	1	10928376	10928689	313	1	25.428571	1.174849	0	-6.472717	150.218079	-98.55337	86.718835	-42.884721	98.317291	-196.73682	64.60582	-36.412004	212.379983	-182.135635	143.788525	22.390476	1.851984	0	-10.057007	152.010995	-98.55337	65.037605	-42.459218	100.239001	-196.73682	64.60582	-32.40221	215.541144	-182.135635	143.788525	22.390476	1.851984	0	-10.057007	152.010995	-98.55337	65.037605	-42.459218	100.239001	-196.73682	64.60582	-32.40221	215.541144	-182.135635	143.788525	2	0	0	0	0	0.557325	0.433121	0	22.390476	1.851984	0	-10.057007	152.010995	-98.55337	65.037605	-42.459218	100.239001	-196.73682	64.60582	-32.40221	215.541144	-182.135635	143.788525	21.843305	1.64784	0	-10.80986	148.992978	-98.55337	65.037605	-33.429966	103.281668	-196.73682	71.68245	-22.620106	214.985613	-182.135635	155.187515
4	1	11574780	11575114	334	1	21.122857	1.403758	0	-36.336247	64.45832	-95.814735	60.977435	36.825285	151.923028	-73.2722	237.22739	73.161532	191.934821	-128.644845	432.001755	17.440476	3.321036	0	-31.498997	60.977521	-95.814735	60.977435	16.193703	141.845105	-85.31239	237.22739	47.6927	180.994691	-128.644845	432.001755	17.440476	3.321036	0	-31.498997	60.977521	-95.814735	60.977435	16.193703	141.845105	-85.31239	237.22739	47.6927	180.994691	-128.644845	432.001755	1	0	0	2	0.00597	0.483582	0.113433	0	17.440476	3.321036	0	-31.498997	60.977521	-95.814735	60.977435	16.193703	141.845105	-85.31239	237.22739	47.6927	180.994691	-128.644845	432.001755	16.11396	1.002057	0	-54.471736	59.486991	-145.129745	1.751575	76.363317	174.541982	-77.59545	335.21832	130.835054	216.309279	-100.937445	480.29044
5	1	11888127	11888783	656	1	11.985714	0.762533	0	-51.869528	50.780114	-134.81197	-18.071565	1.720338	93.665142	-100.13393	108.5829	53.589866	72.141507	-16.013755	151.13739	13.492877	0.712605	0	-50.248402	49.163577	-134.81197	-18.071565	-2.224273	91.192871	-100.13393	108.5829	48.024129	72.372251	-24.330445	151.13739	13.484802	0.738533	0	-50.248402	49.163577	-134.81197	-18.071565	-2.224273	91.192871	-100.13393	108.5829	48.024129	72.372251	-24.330445	151.13739	1	0	0	1	0.001522	0.526636	0	0	13.487179	0.751555	0	-50.248402	49.163577	-134.81197	-18.071565	-2.224273	91.192871	-100.13393	108.5829	48.024129	72.372251	-24.330445	151.13739	14.575499	1.246423	0	-41.847169	48.105683	-134.81197	1.72326	9.736815	90.798852	-100.13393	147.88079	51.583983	74.282047	-24.330445	170.652055
6	1	14289835	14291289	1454	2	24.722857	1.485476	0	-10.826959	132.141905	-155.994805	172.387675	19.313587	211.152471	-192.96052	364.37723	30.140547	297.867032	-329.519115	421.00107	23.433048	1.442395	0	-8.297734	136.237465	-164.45117	224.203625	19.813978	218.329988	-215.78005	364.75881	28.111713	307.765069	-339.115375	520.372035	21.647665	1.905004	0	-8.838052	114.913454	-114.17797	141.780665	2.058008	184.199949	-167.22077	341.50046	10.89606	257.870738	-319.67625	418.466145	2	3	0.002062	3	0.002062	0.426117	0.674914	0.030928	19.655271	1.301963	0	-29.361961	115.035756	-155.994805	101.79703	-11.376006	192.493248	-215.78005	341.50046	17.985955	260.047251	-319.67625	421.00107	22.581197	1.872688	0	-25.449728	115.169052	-155.994805	170.70191	-14.576915	185.33891	-215.78005	341.50046	10.872813	255.715724	-374.35417	421.00107
7	1	14982175	14984238	2063	2	13.374286	1.070533	0	-25.132171	94.827735	-163.879995	75.294325	69.440517	290.258135	-176.63917	520.49557	94.572689	364.263447	-150.766275	684.375565	13.347578	0.847847	0	-25.769492	67.868555	-114.069575	30.959185	50.311042	240.57445	-75.49791	169.05648	76.080533	296.725595	-130.361765	246.816465	10.816949	2.357243	0.000969	-5.641685	36.813791	-33.49342	13.687645	14.906528	119.312955	-14.39836	39.37354	20.548212	149.061054	-23.276405	48.53193	1	0	0	1	0.000484	0.516957	0.671027	0	12.934473	1.944584	0	-42.73359	72.136231	-163.879995	2.05663	93.243665	276.188875	-176.63917	520.49557	135.977254	334.102339	-139.50707	684.375565	13.672365	1.537458	0	-38.0263	69.336697	-114.069575	2.05663	73.759708	270.973565	-176.63917	169.05648	111.786008	324.011959	-139.50707	220.56616
8	1	19364170	19365468	1298	2	11.791429	1.150276	0	-41.652209	101.217857	-172.79704	109.017695	-13.752159	144.365807	-170.06561	117.30223	27.90005	168.954514	-114.13786	160.47143	13.717949	0.82302	0	-45.031651	101.077379	-172.79704	109.017695	27.012119	222.277844	-170.06561	383.13979	72.04377	243.122502	-114.13786	400.167555	20.862308	5.776725	0	-31.82362	74.34434	-170.298865	33.21878	31.820134	172.753082	-162.45403	231.23418	63.643755	183.976146	-84.637635	170.12081	2	1	0.00077	1	0.00077	0.535027	0.163202	0	25.373219	1.200129	0	-27.907071	73.380932	-77.816395	61.11337	42.824428	177.216734	-80.91908	334.77103	70.731499	192.949367	-84.637635	350.114135	24.076923	1.107021	0	-19.976904	65.386193	-72.06161	61.11337	43.694002	170.10614	-80.91908	334.77103	63.670906	186.603091	-84.637635	350.114135
9	1	20534278	20534573	295	1	12.245714	0.97073	0	-42.048415	66.329398	-165.75169	1.046455	106.88569	420.543393	-189.64129	124.3825	148.934105	442.28422	-161.149305	212.09625	13.808081	0.78856	0	-38.456976	67.112369	-165.75169	4.789625	128.616736	416.363416	-189.64129	217.96486	167.073712	440.612237	-161.149305	290.45087	13.808081	0.78856	0	-38.456976	67.112369	-165.75169	4.789625	128.616736	416.363416	-189.64129	217.96486	167.073712	440.612237	-161.149305	290.45087	1	0	0	0	0	0.412162	0.351351	0	13.808081	0.78856	0	-38.456976	67.112369	-165.75169	4.789625	128.616736	416.363416	-189.64129	217.96486	167.073712	440.612237	-161.149305	290.45087	16.008547	1.172268	0	-35.491502	65.772808	-90.43137	42.714075	110.165901	392.809354	-148.51339	217.96486	145.657404	414.560127	-120.745865	290.45087
10	1	23974649	23974914	265	1	17.725714	1.203706	0	-6.695604	84.342957	-92.463225	150.28669	35.660686	304.078908	-114.31679	107.04676	42.356291	366.644667	-274.014055	181.0135	17.561798	1.057964	0	-4.138715	53.977669	-47.82491	7.06205	11.742397	195.254135	-22.47445	9.04285	15.881111	235.169524	-14.355005	28.347475	17.561798	1.057964	0	-4.138715	53.977669	-47.82491	7.06205	11.742397	195.254135	-22.47445	9.04285	15.881111	235.169524	-14.355005	28.347475	1	0	0	0	0	0.492481	1	0	17.561798	1.057964	0	-4.138715	53.977669	-47.82491	7.06205	11.742397	195.254135	-22.47445	9.04285	15.881111	235.169524	-14.355005	28.347475	16.578348	1.110464	0	-4.217292	52.707143	-47.82491	4.78144	13.950791	191.02528	-14.53245	9.22571	18.168084	230.249094	-13.44627	32.553495
