variant	sample	allele	key	value
Deletion::5:2,269,960-2,270,275(315)	5	amb	count	129
Deletion::5:2,269,960-2,270,275(315)	5	ref	count	16
Deletion::5:2,269,960-2,270,275(315)	5	amb	reason_alignmentScore_alignmentScore	45
Deletion::5:2,269,960-2,270,275(315)	5	amb	reason_same_scores	84
Deletion::5:2,269,960-2,270,275(315)	5	ref	reason_alignmentScore	16
Deletion::5:2,269,960-2,270,275(315)	5	amb	alnScore_mean	3097.14728682
Deletion::5:2,269,960-2,270,275(315)	5	amb	alnScore_std	2270.57128727
Deletion::5:2,269,960-2,270,275(315)	5	ref	alnScore_mean	4650.375
Deletion::5:2,269,960-2,270,275(315)	5	ref	alnScore_std	2297.88070499
Deletion::5:2,269,960-2,270,275(315)	5	amb	insertSize_mean	2093.48062016
Deletion::5:2,269,960-2,270,275(315)	5	amb	insertSize_std	1502.22127057
Deletion::5:2,269,960-2,270,275(315)	5	ref	insertSize_mean	2884.625
Deletion::5:2,269,960-2,270,275(315)	5	ref	insertSize_std	1431.72657459
Deletion::5:3,088,917-3,089,310(393)	5	amb	count	129
Deletion::5:3,088,917-3,089,310(393)	5	ref	count	15
Deletion::5:3,088,917-3,089,310(393)	5	amb	reason_alignmentScore_alignmentScore	45
Deletion::5:3,088,917-3,089,310(393)	5	amb	reason_same_scores	84
Deletion::5:3,088,917-3,089,310(393)	5	ref	reason_alignmentScore	15
Deletion::5:3,088,917-3,089,310(393)	5	amb	alnScore_mean	3110.01550388
Deletion::5:3,088,917-3,089,310(393)	5	amb	alnScore_std	2179.54727532
Deletion::5:3,088,917-3,089,310(393)	5	ref	alnScore_mean	7843.0
Deletion::5:3,088,917-3,089,310(393)	5	ref	alnScore_std	5285.25110094
Deletion::5:3,088,917-3,089,310(393)	5	amb	insertSize_mean	2103.08527132
Deletion::5:3,088,917-3,089,310(393)	5	amb	insertSize_std	1492.4635325
Deletion::5:3,088,917-3,089,310(393)	5	ref	insertSize_mean	5240.8
Deletion::5:3,088,917-3,089,310(393)	5	ref	insertSize_std	3367.86167966
Deletion::5:8,528,884-8,529,024(140)	5	amb	count	125
Deletion::5:8,528,884-8,529,024(140)	5	ref	count	16
Deletion::5:8,528,884-8,529,024(140)	5	amb	reason_alignmentScore_alignmentScore	39
Deletion::5:8,528,884-8,529,024(140)	5	amb	reason_same_scores	86
Deletion::5:8,528,884-8,529,024(140)	5	ref	reason_alignmentScore	16
Deletion::5:8,528,884-8,529,024(140)	5	amb	alnScore_mean	3200.696
Deletion::5:8,528,884-8,529,024(140)	5	amb	alnScore_std	2570.91547967
Deletion::5:8,528,884-8,529,024(140)	5	ref	alnScore_mean	5703.75
Deletion::5:8,528,884-8,529,024(140)	5	ref	alnScore_std	3420.150883
Deletion::5:8,528,884-8,529,024(140)	5	amb	insertSize_mean	2147.528
Deletion::5:8,528,884-8,529,024(140)	5	amb	insertSize_std	1745.41519451
Deletion::5:8,528,884-8,529,024(140)	5	ref	insertSize_mean	3667.75
Deletion::5:8,528,884-8,529,024(140)	5	ref	insertSize_std	2285.89537982
Deletion::5:10,471,607-10,472,067(460)	5	amb	count	156
Deletion::5:10,471,607-10,472,067(460)	5	ref	count	17
Deletion::5:10,471,607-10,472,067(460)	5	amb	reason_alignmentScore_alignmentScore	56
Deletion::5:10,471,607-10,472,067(460)	5	amb	reason_same_scores	100
Deletion::5:10,471,607-10,472,067(460)	5	ref	reason_alignmentScore	17
Deletion::5:10,471,607-10,472,067(460)	5	amb	alnScore_mean	3290.56410256
Deletion::5:10,471,607-10,472,067(460)	5	amb	alnScore_std	2546.90113411
Deletion::5:10,471,607-10,472,067(460)	5	ref	alnScore_mean	3635.76470588
Deletion::5:10,471,607-10,472,067(460)	5	ref	alnScore_std	2590.71344998
Deletion::5:10,471,607-10,472,067(460)	5	amb	insertSize_mean	2216.16666667
Deletion::5:10,471,607-10,472,067(460)	5	amb	insertSize_std	1663.07567567
Deletion::5:10,471,607-10,472,067(460)	5	ref	insertSize_mean	2453.11764706
Deletion::5:10,471,607-10,472,067(460)	5	ref	insertSize_std	1723.57937691
Deletion::5:16,166,959-16,167,000(41)	5	amb	count	148
Deletion::5:16,166,959-16,167,000(41)	5	ref	count	13
Deletion::5:16,166,959-16,167,000(41)	5	amb	reason_alignmentScore_alignmentScore	50
Deletion::5:16,166,959-16,167,000(41)	5	amb	reason_same_scores	98
Deletion::5:16,166,959-16,167,000(41)	5	ref	reason_alignmentScore	13
Deletion::5:16,166,959-16,167,000(41)	5	amb	alnScore_mean	3662.79054054
Deletion::5:16,166,959-16,167,000(41)	5	amb	alnScore_std	2860.7136873
Deletion::5:16,166,959-16,167,000(41)	5	ref	alnScore_mean	5096.76923077
Deletion::5:16,166,959-16,167,000(41)	5	ref	alnScore_std	2471.38379654
Deletion::5:16,166,959-16,167,000(41)	5	amb	insertSize_mean	2431.2027027
Deletion::5:16,166,959-16,167,000(41)	5	amb	insertSize_std	1897.19847855
Deletion::5:16,166,959-16,167,000(41)	5	ref	insertSize_mean	3311.61538462
Deletion::5:16,166,959-16,167,000(41)	5	ref	insertSize_std	1626.18394922
Deletion::5:18,605,802-18,605,839(37)	5	amb	count	127
Deletion::5:18,605,802-18,605,839(37)	5	ref	count	21
Deletion::5:18,605,802-18,605,839(37)	5	amb	reason_alignmentScore_alignmentScore	60
Deletion::5:18,605,802-18,605,839(37)	5	amb	reason_same_scores	67
Deletion::5:18,605,802-18,605,839(37)	5	ref	reason_alignmentScore	21
Deletion::5:18,605,802-18,605,839(37)	5	amb	alnScore_mean	3059.25984252
Deletion::5:18,605,802-18,605,839(37)	5	amb	alnScore_std	1992.61494877
Deletion::5:18,605,802-18,605,839(37)	5	ref	alnScore_mean	5318.42857143
Deletion::5:18,605,802-18,605,839(37)	5	ref	alnScore_std	3841.07705098
Deletion::5:18,605,802-18,605,839(37)	5	amb	insertSize_mean	2083.4015748
Deletion::5:18,605,802-18,605,839(37)	5	amb	insertSize_std	1302.99132079
Deletion::5:18,605,802-18,605,839(37)	5	ref	insertSize_mean	3455.38095238
Deletion::5:18,605,802-18,605,839(37)	5	ref	insertSize_std	2543.77554933
