variant	sample	allele	key	value
Deletion::17:9,397,958-9,398,011(53)	17	amb	count	225
Deletion::17:9,397,958-9,398,011(53)	17	ref	count	22
Deletion::17:9,397,958-9,398,011(53)	17	amb	reason_alignmentScore_alignmentScore	120
Deletion::17:9,397,958-9,398,011(53)	17	amb	reason_multimapping	4
Deletion::17:9,397,958-9,398,011(53)	17	amb	reason_orientation_orientation	10
Deletion::17:9,397,958-9,398,011(53)	17	amb	reason_same_scores	91
Deletion::17:9,397,958-9,398,011(53)	17	ref	reason_alignmentScore	22
Deletion::17:9,397,958-9,398,011(53)	17	amb	alnScore_mean	792.8
Deletion::17:9,397,958-9,398,011(53)	17	amb	alnScore_std	170.061479079
Deletion::17:9,397,958-9,398,011(53)	17	ref	alnScore_mean	927.818181818
Deletion::17:9,397,958-9,398,011(53)	17	ref	alnScore_std	55.2199209473
Deletion::17:9,397,958-9,398,011(53)	17	amb	insertSize_mean	448.168888889
Deletion::17:9,397,958-9,398,011(53)	17	amb	insertSize_std	204.841809775
Deletion::17:9,397,958-9,398,011(53)	17	ref	insertSize_mean	450.590909091
Deletion::17:9,397,958-9,398,011(53)	17	ref	insertSize_std	93.6194711153
Deletion::17:9,713,723-9,713,766(43)	17	amb	count	188
Deletion::17:9,713,723-9,713,766(43)	17	ref	count	37
Deletion::17:9,713,723-9,713,766(43)	17	amb	reason_alignmentScore_alignmentScore	79
Deletion::17:9,713,723-9,713,766(43)	17	amb	reason_multimapping	4
Deletion::17:9,713,723-9,713,766(43)	17	amb	reason_orientation_orientation	2
Deletion::17:9,713,723-9,713,766(43)	17	amb	reason_same_scores	103
Deletion::17:9,713,723-9,713,766(43)	17	ref	reason_alignmentScore	37
Deletion::17:9,713,723-9,713,766(43)	17	amb	alnScore_mean	832.808510638
Deletion::17:9,713,723-9,713,766(43)	17	amb	alnScore_std	141.257406253
Deletion::17:9,713,723-9,713,766(43)	17	ref	alnScore_mean	929.621621622
Deletion::17:9,713,723-9,713,766(43)	17	ref	alnScore_std	41.134158457
Deletion::17:9,713,723-9,713,766(43)	17	amb	insertSize_mean	471.771276596
Deletion::17:9,713,723-9,713,766(43)	17	amb	insertSize_std	197.972719549
Deletion::17:9,713,723-9,713,766(43)	17	ref	insertSize_mean	430.054054054
Deletion::17:9,713,723-9,713,766(43)	17	ref	insertSize_std	117.692211032
Deletion::17:9,985,700-9,986,481(781)	17	amb	count	236
Deletion::17:9,985,700-9,986,481(781)	17	ref	count	105
Deletion::17:9,985,700-9,986,481(781)	17	amb	reason_alignmentScore_alignmentScore	88
Deletion::17:9,985,700-9,986,481(781)	17	amb	reason_multimapping	24
Deletion::17:9,985,700-9,986,481(781)	17	amb	reason_orientation_alignmentScore	2
Deletion::17:9,985,700-9,986,481(781)	17	amb	reason_same_scores	122
Deletion::17:9,985,700-9,986,481(781)	17	ref	reason_alignmentScore	105
Deletion::17:9,985,700-9,986,481(781)	17	amb	alnScore_mean	852.754237288
Deletion::17:9,985,700-9,986,481(781)	17	amb	alnScore_std	139.532599705
Deletion::17:9,985,700-9,986,481(781)	17	ref	alnScore_mean	947.152380952
Deletion::17:9,985,700-9,986,481(781)	17	ref	alnScore_std	24.7231454897
Deletion::17:9,985,700-9,986,481(781)	17	amb	insertSize_mean	498.983050847
Deletion::17:9,985,700-9,986,481(781)	17	amb	insertSize_std	409.648246857
Deletion::17:9,985,700-9,986,481(781)	17	ref	insertSize_mean	455.742857143
Deletion::17:9,985,700-9,986,481(781)	17	ref	insertSize_std	134.043065473
Deletion::17:32,368,907-32,369,708(801)	17	amb	count	192
Deletion::17:32,368,907-32,369,708(801)	17	ref	count	133
Deletion::17:32,368,907-32,369,708(801)	17	amb	reason_alignmentScore_alignmentScore	62
Deletion::17:32,368,907-32,369,708(801)	17	amb	reason_multimapping	9
Deletion::17:32,368,907-32,369,708(801)	17	amb	reason_orientation_alignmentScore	1
Deletion::17:32,368,907-32,369,708(801)	17	amb	reason_orientation_orientation	2
Deletion::17:32,368,907-32,369,708(801)	17	amb	reason_same_scores	118
Deletion::17:32,368,907-32,369,708(801)	17	ref	reason_alignmentScore	133
Deletion::17:32,368,907-32,369,708(801)	17	amb	alnScore_mean	863.375
Deletion::17:32,368,907-32,369,708(801)	17	amb	alnScore_std	142.369037042
Deletion::17:32,368,907-32,369,708(801)	17	ref	alnScore_mean	944.511278195
Deletion::17:32,368,907-32,369,708(801)	17	ref	alnScore_std	39.8788798836
Deletion::17:32,368,907-32,369,708(801)	17	amb	insertSize_mean	555.708333333
Deletion::17:32,368,907-32,369,708(801)	17	amb	insertSize_std	492.104894744
Deletion::17:32,368,907-32,369,708(801)	17	ref	insertSize_mean	443.654135338
Deletion::17:32,368,907-32,369,708(801)	17	ref	insertSize_std	152.710894241
Deletion::17:43,204,002-43,204,026(24)	17	amb	count	175
Deletion::17:43,204,002-43,204,026(24)	17	ref	count	18
Deletion::17:43,204,002-43,204,026(24)	17	amb	reason_alignmentScore_alignmentScore	120
Deletion::17:43,204,002-43,204,026(24)	17	amb	reason_multimapping	2
Deletion::17:43,204,002-43,204,026(24)	17	amb	reason_orientation_orientation	3
Deletion::17:43,204,002-43,204,026(24)	17	amb	reason_same_scores	50
Deletion::17:43,204,002-43,204,026(24)	17	ref	reason_alignmentScore	18
Deletion::17:43,204,002-43,204,026(24)	17	amb	alnScore_mean	792.977142857
Deletion::17:43,204,002-43,204,026(24)	17	amb	alnScore_std	139.673044921
Deletion::17:43,204,002-43,204,026(24)	17	ref	alnScore_mean	890.5
Deletion::17:43,204,002-43,204,026(24)	17	ref	alnScore_std	34.408090134
Deletion::17:43,204,002-43,204,026(24)	17	amb	insertSize_mean	400.417142857
Deletion::17:43,204,002-43,204,026(24)	17	amb	insertSize_std	133.263274301
Deletion::17:43,204,002-43,204,026(24)	17	ref	insertSize_mean	409.333333333
Deletion::17:43,204,002-43,204,026(24)	17	ref	insertSize_std	132.349705117
Deletion::17:52,340,618-52,340,888(270)	17	amb	count	217
Deletion::17:52,340,618-52,340,888(270)	17	ref	count	57
Deletion::17:52,340,618-52,340,888(270)	17	amb	reason_alignmentScore_alignmentScore	88
Deletion::17:52,340,618-52,340,888(270)	17	amb	reason_multimapping	12
Deletion::17:52,340,618-52,340,888(270)	17	amb	reason_orientation_orientation	3
Deletion::17:52,340,618-52,340,888(270)	17	amb	reason_same_scores	114
Deletion::17:52,340,618-52,340,888(270)	17	ref	reason_alignmentScore	57
Deletion::17:52,340,618-52,340,888(270)	17	amb	alnScore_mean	854.935483871
Deletion::17:52,340,618-52,340,888(270)	17	amb	alnScore_std	138.699142243
Deletion::17:52,340,618-52,340,888(270)	17	ref	alnScore_mean	942.649122807
Deletion::17:52,340,618-52,340,888(270)	17	ref	alnScore_std	35.312882808
Deletion::17:52,340,618-52,340,888(270)	17	amb	insertSize_mean	453.769585253
Deletion::17:52,340,618-52,340,888(270)	17	amb	insertSize_std	191.526086578
Deletion::17:52,340,618-52,340,888(270)	17	ref	insertSize_mean	470.263157895
Deletion::17:52,340,618-52,340,888(270)	17	ref	insertSize_std	142.335103278
Deletion::17:58,654,242-58,655,290(1048)	17	amb	count	313
Deletion::17:58,654,242-58,655,290(1048)	17	ref	count	60
Deletion::17:58,654,242-58,655,290(1048)	17	amb	reason_alignmentScore_alignmentScore	222
Deletion::17:58,654,242-58,655,290(1048)	17	amb	reason_multimapping	64
Deletion::17:58,654,242-58,655,290(1048)	17	amb	reason_orientation_alignmentScore	2
Deletion::17:58,654,242-58,655,290(1048)	17	amb	reason_orientation_orientation	2
Deletion::17:58,654,242-58,655,290(1048)	17	amb	reason_same_scores	23
Deletion::17:58,654,242-58,655,290(1048)	17	ref	reason_alignmentScore	60
Deletion::17:58,654,242-58,655,290(1048)	17	amb	alnScore_mean	754.437699681
Deletion::17:58,654,242-58,655,290(1048)	17	amb	alnScore_std	169.119813429
Deletion::17:58,654,242-58,655,290(1048)	17	ref	alnScore_mean	927.933333333
Deletion::17:58,654,242-58,655,290(1048)	17	ref	alnScore_std	33.9597146958
Deletion::17:58,654,242-58,655,290(1048)	17	amb	insertSize_mean	494.325878594
Deletion::17:58,654,242-58,655,290(1048)	17	amb	insertSize_std	398.875827485
Deletion::17:58,654,242-58,655,290(1048)	17	ref	insertSize_mean	442.5
Deletion::17:58,654,242-58,655,290(1048)	17	ref	insertSize_std	125.000999996
Deletion::17:67,951,225-67,951,351(126)	17	amb	count	180
Deletion::17:67,951,225-67,951,351(126)	17	ref	count	69
Deletion::17:67,951,225-67,951,351(126)	17	amb	reason_alignmentScore_alignmentScore	75
Deletion::17:67,951,225-67,951,351(126)	17	amb	reason_multimapping	4
Deletion::17:67,951,225-67,951,351(126)	17	amb	reason_orientation_orientation	3
Deletion::17:67,951,225-67,951,351(126)	17	amb	reason_same_scores	98
Deletion::17:67,951,225-67,951,351(126)	17	ref	reason_alignmentScore	69
Deletion::17:67,951,225-67,951,351(126)	17	amb	alnScore_mean	844.166666667
Deletion::17:67,951,225-67,951,351(126)	17	amb	alnScore_std	149.494983193
Deletion::17:67,951,225-67,951,351(126)	17	ref	alnScore_mean	951.927536232
Deletion::17:67,951,225-67,951,351(126)	17	ref	alnScore_std	31.3957067316
Deletion::17:67,951,225-67,951,351(126)	17	amb	insertSize_mean	479.45
Deletion::17:67,951,225-67,951,351(126)	17	amb	insertSize_std	267.327042216
Deletion::17:67,951,225-67,951,351(126)	17	ref	insertSize_mean	453.768115942
Deletion::17:67,951,225-67,951,351(126)	17	ref	insertSize_std	126.650282494
Deletion::17:68,900,045-68,900,269(224)	17	alt	count	1
Deletion::17:68,900,045-68,900,269(224)	17	amb	count	188
Deletion::17:68,900,045-68,900,269(224)	17	ref	count	61
Deletion::17:68,900,045-68,900,269(224)	17	alt	reason_insertSizeScore	1
Deletion::17:68,900,045-68,900,269(224)	17	amb	reason_alignmentScore_alignmentScore	78
Deletion::17:68,900,045-68,900,269(224)	17	amb	reason_multimapping	5
Deletion::17:68,900,045-68,900,269(224)	17	amb	reason_orientation_orientation	2
Deletion::17:68,900,045-68,900,269(224)	17	amb	reason_same_scores	103
