variant	sample	allele	key	value
Deletion::X:1,450,590-1,450,790(200)	X	amb	count	36
Deletion::X:1,450,590-1,450,790(200)	X	ref	count	2
Deletion::X:1,450,590-1,450,790(200)	X	amb	reason_alignmentScore_alignmentScore	2
Deletion::X:1,450,590-1,450,790(200)	X	amb	reason_same_scores	34
Deletion::X:1,450,590-1,450,790(200)	X	ref	reason_alignmentScore	2
Deletion::X:1,450,590-1,450,790(200)	X	amb	alnScore_mean	4560.22222222
Deletion::X:1,450,590-1,450,790(200)	X	amb	alnScore_std	1859.07762541
Deletion::X:1,450,590-1,450,790(200)	X	ref	alnScore_mean	6809.0
Deletion::X:1,450,590-1,450,790(200)	X	ref	alnScore_std	3000.0
Deletion::X:1,450,590-1,450,790(200)	X	amb	insertSize_mean	2346.91666667
Deletion::X:1,450,590-1,450,790(200)	X	amb	insertSize_std	938.435973516
Deletion::X:1,450,590-1,450,790(200)	X	ref	insertSize_mean	3449.0
Deletion::X:1,450,590-1,450,790(200)	X	ref	insertSize_std	1538.0
Deletion::X:13,463,970-13,464,122(152)	X	amb	count	178
Deletion::X:13,463,970-13,464,122(152)	X	ref	count	48
Deletion::X:13,463,970-13,464,122(152)	X	amb	reason_alignmentScore_alignmentScore	22
Deletion::X:13,463,970-13,464,122(152)	X	amb	reason_same_scores	156
Deletion::X:13,463,970-13,464,122(152)	X	ref	reason_alignmentScore	48
Deletion::X:13,463,970-13,464,122(152)	X	amb	alnScore_mean	7812.03370787
Deletion::X:13,463,970-13,464,122(152)	X	amb	alnScore_std	3839.39088963
Deletion::X:13,463,970-13,464,122(152)	X	ref	alnScore_mean	12652.0
Deletion::X:13,463,970-13,464,122(152)	X	ref	alnScore_std	5773.03717004
Deletion::X:13,463,970-13,464,122(152)	X	amb	insertSize_mean	3944.85955056
Deletion::X:13,463,970-13,464,122(152)	X	amb	insertSize_std	1942.26449773
Deletion::X:13,463,970-13,464,122(152)	X	ref	insertSize_mean	6350.66666667
Deletion::X:13,463,970-13,464,122(152)	X	ref	insertSize_std	2899.54294051
Deletion::X:18,606,752-18,607,061(309)	X	alt	count	1
Deletion::X:18,606,752-18,607,061(309)	X	amb	count	197
Deletion::X:18,606,752-18,607,061(309)	X	ref	count	12
Deletion::X:18,606,752-18,607,061(309)	X	alt	reason_alignmentScore	1
Deletion::X:18,606,752-18,607,061(309)	X	amb	reason_alignmentScore_alignmentScore	43
Deletion::X:18,606,752-18,607,061(309)	X	amb	reason_same_scores	154
Deletion::X:18,606,752-18,607,061(309)	X	ref	reason_alignmentScore	12
Deletion::X:18,606,752-18,607,061(309)	X	alt	alnScore_mean	15004.0
Deletion::X:18,606,752-18,607,061(309)	X	alt	alnScore_std	0.0
Deletion::X:18,606,752-18,607,061(309)	X	amb	alnScore_mean	6856.18274112
Deletion::X:18,606,752-18,607,061(309)	X	amb	alnScore_std	3345.31703097
Deletion::X:18,606,752-18,607,061(309)	X	ref	alnScore_mean	5024.33333333
Deletion::X:18,606,752-18,607,061(309)	X	ref	alnScore_std	2488.24078863
Deletion::X:18,606,752-18,607,061(309)	X	alt	insertSize_mean	8842.0
Deletion::X:18,606,752-18,607,061(309)	X	alt	insertSize_std	0.0
Deletion::X:18,606,752-18,607,061(309)	X	amb	insertSize_mean	3431.20304569
Deletion::X:18,606,752-18,607,061(309)	X	amb	insertSize_std	1673.18384285
Deletion::X:18,606,752-18,607,061(309)	X	ref	insertSize_mean	2520.25
Deletion::X:18,606,752-18,607,061(309)	X	ref	insertSize_std	1240.87899793
Deletion::X:29,246,021-29,246,111(90)	X	amb	count	223
Deletion::X:29,246,021-29,246,111(90)	X	ref	count	34
Deletion::X:29,246,021-29,246,111(90)	X	amb	reason_alignmentScore_alignmentScore	5
Deletion::X:29,246,021-29,246,111(90)	X	amb	reason_same_scores	218
Deletion::X:29,246,021-29,246,111(90)	X	ref	reason_alignmentScore	34
Deletion::X:29,246,021-29,246,111(90)	X	amb	alnScore_mean	7198.08520179
Deletion::X:29,246,021-29,246,111(90)	X	amb	alnScore_std	3885.19641704
Deletion::X:29,246,021-29,246,111(90)	X	ref	alnScore_mean	11229.1764706
Deletion::X:29,246,021-29,246,111(90)	X	ref	alnScore_std	5558.8698252
Deletion::X:29,246,021-29,246,111(90)	X	amb	insertSize_mean	3622.20179372
Deletion::X:29,246,021-29,246,111(90)	X	amb	insertSize_std	1950.93342948
Deletion::X:29,246,021-29,246,111(90)	X	ref	insertSize_mean	5644.97058824
Deletion::X:29,246,021-29,246,111(90)	X	ref	insertSize_std	2787.14225861
Deletion::X:39,755,852-39,756,179(327)	X	amb	count	96
Deletion::X:39,755,852-39,756,179(327)	X	ref	count	28
Deletion::X:39,755,852-39,756,179(327)	X	amb	reason_alignmentScore_alignmentScore	2
Deletion::X:39,755,852-39,756,179(327)	X	amb	reason_same_scores	94
Deletion::X:39,755,852-39,756,179(327)	X	ref	reason_alignmentScore	28
Deletion::X:39,755,852-39,756,179(327)	X	amb	alnScore_mean	7375.23958333
Deletion::X:39,755,852-39,756,179(327)	X	amb	alnScore_std	4099.29713423
Deletion::X:39,755,852-39,756,179(327)	X	ref	alnScore_mean	13195.6785714
Deletion::X:39,755,852-39,756,179(327)	X	ref	alnScore_std	6316.2818745
Deletion::X:39,755,852-39,756,179(327)	X	amb	insertSize_mean	3694.52083333
Deletion::X:39,755,852-39,756,179(327)	X	amb	insertSize_std	2053.91512817
Deletion::X:39,755,852-39,756,179(327)	X	ref	insertSize_mean	6619.32142857
Deletion::X:39,755,852-39,756,179(327)	X	ref	insertSize_std	3166.14191828
Deletion::X:40,115,874-40,116,180(306)	X	amb	count	87
Deletion::X:40,115,874-40,116,180(306)	X	ref	count	12
Deletion::X:40,115,874-40,116,180(306)	X	amb	reason_alignmentScore_alignmentScore	4
Deletion::X:40,115,874-40,116,180(306)	X	amb	reason_same_scores	83
Deletion::X:40,115,874-40,116,180(306)	X	ref	reason_alignmentScore	12
