variant	sample	allele	key	value
Deletion::X:739,571-740,288(717)	X	amb	count	49
Deletion::X:739,571-740,288(717)	X	ref	count	4
Deletion::X:739,571-740,288(717)	X	amb	reason_alignmentScore_alignmentScore	19
Deletion::X:739,571-740,288(717)	X	amb	reason_multimapping	2
Deletion::X:739,571-740,288(717)	X	amb	reason_same_scores	28
Deletion::X:739,571-740,288(717)	X	ref	reason_alignmentScore	4
Deletion::X:739,571-740,288(717)	X	amb	alnScore_mean	2993.06122449
Deletion::X:739,571-740,288(717)	X	amb	alnScore_std	2324.16879509
Deletion::X:739,571-740,288(717)	X	ref	alnScore_mean	3936.5
Deletion::X:739,571-740,288(717)	X	ref	alnScore_std	3322.47456725
Deletion::X:739,571-740,288(717)	X	amb	insertSize_mean	2072.46938776
Deletion::X:739,571-740,288(717)	X	amb	insertSize_std	1648.72774825
Deletion::X:739,571-740,288(717)	X	ref	insertSize_mean	2711.75
Deletion::X:739,571-740,288(717)	X	ref	insertSize_std	2304.76239285
Deletion::X:2,413,070-2,413,957(887)	X	amb	count	52
Deletion::X:2,413,070-2,413,957(887)	X	ref	count	9
Deletion::X:2,413,070-2,413,957(887)	X	amb	reason_alignmentScore_alignmentScore	21
Deletion::X:2,413,070-2,413,957(887)	X	amb	reason_multimapping	7
Deletion::X:2,413,070-2,413,957(887)	X	amb	reason_same_scores	24
Deletion::X:2,413,070-2,413,957(887)	X	ref	reason_alignmentScore	9
Deletion::X:2,413,070-2,413,957(887)	X	amb	alnScore_mean	1847.05769231
Deletion::X:2,413,070-2,413,957(887)	X	amb	alnScore_std	1629.68586418
Deletion::X:2,413,070-2,413,957(887)	X	ref	alnScore_mean	3955.66666667
Deletion::X:2,413,070-2,413,957(887)	X	ref	alnScore_std	2989.10715023
Deletion::X:2,413,070-2,413,957(887)	X	amb	insertSize_mean	1266.23076923
Deletion::X:2,413,070-2,413,957(887)	X	amb	insertSize_std	1029.45126562
Deletion::X:2,413,070-2,413,957(887)	X	ref	insertSize_mean	2662.44444444
Deletion::X:2,413,070-2,413,957(887)	X	ref	insertSize_std	2011.82278384
Deletion::X:2,927,399-2,929,498(2099)	X	amb	count	127
Deletion::X:2,927,399-2,929,498(2099)	X	ref	count	18
Deletion::X:2,927,399-2,929,498(2099)	X	amb	reason_alignmentScore_alignmentScore	45
Deletion::X:2,927,399-2,929,498(2099)	X	amb	reason_multimapping	4
Deletion::X:2,927,399-2,929,498(2099)	X	amb	reason_same_scores	78
Deletion::X:2,927,399-2,929,498(2099)	X	ref	reason_alignmentScore	18
Deletion::X:2,927,399-2,929,498(2099)	X	amb	alnScore_mean	3589.81889764
Deletion::X:2,927,399-2,929,498(2099)	X	amb	alnScore_std	2372.20067075
Deletion::X:2,927,399-2,929,498(2099)	X	ref	alnScore_mean	4406.72222222
Deletion::X:2,927,399-2,929,498(2099)	X	ref	alnScore_std	3247.53838067
Deletion::X:2,927,399-2,929,498(2099)	X	amb	insertSize_mean	2396.09448819
Deletion::X:2,927,399-2,929,498(2099)	X	amb	insertSize_std	1588.63669297
Deletion::X:2,927,399-2,929,498(2099)	X	ref	insertSize_mean	2809.33333333
Deletion::X:2,927,399-2,929,498(2099)	X	ref	insertSize_std	1953.97984182
Deletion::X:3,445,185-3,445,588(403)	X	amb	count	121
Deletion::X:3,445,185-3,445,588(403)	X	ref	count	30
Deletion::X:3,445,185-3,445,588(403)	X	amb	reason_alignmentScore_alignmentScore	54
Deletion::X:3,445,185-3,445,588(403)	X	amb	reason_same_scores	67
Deletion::X:3,445,185-3,445,588(403)	X	ref	reason_alignmentScore	30
Deletion::X:3,445,185-3,445,588(403)	X	amb	alnScore_mean	3106.3553719
Deletion::X:3,445,185-3,445,588(403)	X	amb	alnScore_std	2177.3211035
Deletion::X:3,445,185-3,445,588(403)	X	ref	alnScore_mean	4189.46666667
Deletion::X:3,445,185-3,445,588(403)	X	ref	alnScore_std	3159.47835075
Deletion::X:3,445,185-3,445,588(403)	X	amb	insertSize_mean	2134.6446281
Deletion::X:3,445,185-3,445,588(403)	X	amb	insertSize_std	1441.03370186
Deletion::X:3,445,185-3,445,588(403)	X	ref	insertSize_mean	2705.1
Deletion::X:3,445,185-3,445,588(403)	X	ref	insertSize_std	2064.38566084
Deletion::X:7,461,440-7,461,771(331)	X	amb	count	115
Deletion::X:7,461,440-7,461,771(331)	X	ref	count	19
Deletion::X:7,461,440-7,461,771(331)	X	amb	reason_alignmentScore_alignmentScore	40
Deletion::X:7,461,440-7,461,771(331)	X	amb	reason_same_scores	75
Deletion::X:7,461,440-7,461,771(331)	X	ref	reason_alignmentScore	19
Deletion::X:7,461,440-7,461,771(331)	X	amb	alnScore_mean	3200.52173913
Deletion::X:7,461,440-7,461,771(331)	X	amb	alnScore_std	2334.08919523
Deletion::X:7,461,440-7,461,771(331)	X	ref	alnScore_mean	4547.47368421
Deletion::X:7,461,440-7,461,771(331)	X	ref	alnScore_std	2711.63369612
Deletion::X:7,461,440-7,461,771(331)	X	amb	insertSize_mean	2152.00869565
Deletion::X:7,461,440-7,461,771(331)	X	amb	insertSize_std	1605.66320848
Deletion::X:7,461,440-7,461,771(331)	X	ref	insertSize_mean	2929.78947368
Deletion::X:7,461,440-7,461,771(331)	X	ref	insertSize_std	1683.81817305
Deletion::X:8,311,983-8,312,607(624)	X	amb	count	112
Deletion::X:8,311,983-8,312,607(624)	X	ref	count	27
Deletion::X:8,311,983-8,312,607(624)	X	amb	reason_alignmentScore_alignmentScore	39
Deletion::X:8,311,983-8,312,607(624)	X	amb	reason_same_scores	73
Deletion::X:8,311,983-8,312,607(624)	X	ref	reason_alignmentScore	27
Deletion::X:8,311,983-8,312,607(624)	X	amb	alnScore_mean	3130.70535714
Deletion::X:8,311,983-8,312,607(624)	X	amb	alnScore_std	2134.31680537
Deletion::X:8,311,983-8,312,607(624)	X	ref	alnScore_mean	4626.44444444
Deletion::X:8,311,983-8,312,607(624)	X	ref	alnScore_std	3556.18414235
Deletion::X:8,311,983-8,312,607(624)	X	amb	insertSize_mean	2096.41071429
Deletion::X:8,311,983-8,312,607(624)	X	amb	insertSize_std	1394.81460976
Deletion::X:8,311,983-8,312,607(624)	X	ref	insertSize_mean	2946.22222222
Deletion::X:8,311,983-8,312,607(624)	X	ref	insertSize_std	2269.19720399
Deletion::X:8,500,229-8,500,543(314)	X	amb	count	110
Deletion::X:8,500,229-8,500,543(314)	X	ref	count	20
Deletion::X:8,500,229-8,500,543(314)	X	amb	reason_alignmentScore_alignmentScore	53
Deletion::X:8,500,229-8,500,543(314)	X	amb	reason_same_scores	57
Deletion::X:8,500,229-8,500,543(314)	X	ref	reason_alignmentScore	20
Deletion::X:8,500,229-8,500,543(314)	X	amb	alnScore_mean	3196.22727273
Deletion::X:8,500,229-8,500,543(314)	X	amb	alnScore_std	2348.33699633
Deletion::X:8,500,229-8,500,543(314)	X	ref	alnScore_mean	5464.05
Deletion::X:8,500,229-8,500,543(314)	X	ref	alnScore_std	4826.46040567
Deletion::X:8,500,229-8,500,543(314)	X	amb	insertSize_mean	2170.37272727
Deletion::X:8,500,229-8,500,543(314)	X	amb	insertSize_std	1536.6402244
Deletion::X:8,500,229-8,500,543(314)	X	ref	insertSize_mean	3462.35
Deletion::X:8,500,229-8,500,543(314)	X	ref	insertSize_std	3070.28041512
Deletion::X:8,960,583-8,960,926(343)	X	amb	count	140
Deletion::X:8,960,583-8,960,926(343)	X	ref	count	17
Deletion::X:8,960,583-8,960,926(343)	X	amb	reason_alignmentScore_alignmentScore	41
Deletion::X:8,960,583-8,960,926(343)	X	amb	reason_same_scores	99
Deletion::X:8,960,583-8,960,926(343)	X	ref	reason_alignmentScore	17
Deletion::X:8,960,583-8,960,926(343)	X	amb	alnScore_mean	3224.86428571
