variant	sample	allele	key	value
Deletion::2:3,906,488-3,907,169(681)	2	amb	count	213
Deletion::2:3,906,488-3,907,169(681)	2	ref	count	51
Deletion::2:3,906,488-3,907,169(681)	2	amb	reason_alignmentScore_alignmentScore	26
Deletion::2:3,906,488-3,907,169(681)	2	amb	reason_same_scores	187
Deletion::2:3,906,488-3,907,169(681)	2	ref	reason_alignmentScore	51
Deletion::2:3,906,488-3,907,169(681)	2	amb	alnScore_mean	8464.27230047
Deletion::2:3,906,488-3,907,169(681)	2	amb	alnScore_std	4766.76457344
Deletion::2:3,906,488-3,907,169(681)	2	ref	alnScore_mean	10668.9607843
Deletion::2:3,906,488-3,907,169(681)	2	ref	alnScore_std	4969.60665963
Deletion::2:3,906,488-3,907,169(681)	2	amb	insertSize_mean	4258.0657277
Deletion::2:3,906,488-3,907,169(681)	2	amb	insertSize_std	2391.9376975
Deletion::2:3,906,488-3,907,169(681)	2	ref	insertSize_mean	5396.31372549
Deletion::2:3,906,488-3,907,169(681)	2	ref	insertSize_std	2532.86445215
Deletion::2:10,160,731-10,160,844(113)	2	amb	count	61
Deletion::2:10,160,731-10,160,844(113)	2	ref	count	5
Deletion::2:10,160,731-10,160,844(113)	2	amb	reason_alignmentScore_alignmentScore	1
Deletion::2:10,160,731-10,160,844(113)	2	amb	reason_same_scores	60
Deletion::2:10,160,731-10,160,844(113)	2	ref	reason_alignmentScore	5
Deletion::2:10,160,731-10,160,844(113)	2	amb	alnScore_mean	7110.96721311
Deletion::2:10,160,731-10,160,844(113)	2	amb	alnScore_std	3678.10100222
Deletion::2:10,160,731-10,160,844(113)	2	ref	alnScore_mean	8478.2
Deletion::2:10,160,731-10,160,844(113)	2	ref	alnScore_std	3410.1651221
Deletion::2:10,160,731-10,160,844(113)	2	amb	insertSize_mean	3605.40983607
Deletion::2:10,160,731-10,160,844(113)	2	amb	insertSize_std	1828.95210862
Deletion::2:10,160,731-10,160,844(113)	2	ref	insertSize_mean	4259.2
Deletion::2:10,160,731-10,160,844(113)	2	ref	insertSize_std	1707.22317229
Deletion::2:12,925,335-12,926,963(1628)	2	amb	count	136
Deletion::2:12,925,335-12,926,963(1628)	2	ref	count	43
Deletion::2:12,925,335-12,926,963(1628)	2	amb	reason_alignmentScore_alignmentScore	29
Deletion::2:12,925,335-12,926,963(1628)	2	amb	reason_same_scores	107
Deletion::2:12,925,335-12,926,963(1628)	2	ref	reason_alignmentScore	43
Deletion::2:12,925,335-12,926,963(1628)	2	amb	alnScore_mean	8487.35294118
Deletion::2:12,925,335-12,926,963(1628)	2	amb	alnScore_std	4257.01535795
Deletion::2:12,925,335-12,926,963(1628)	2	ref	alnScore_mean	10939.7674419
Deletion::2:12,925,335-12,926,963(1628)	2	ref	alnScore_std	6216.63572307
Deletion::2:12,925,335-12,926,963(1628)	2	amb	insertSize_mean	4256.52205882
Deletion::2:12,925,335-12,926,963(1628)	2	amb	insertSize_std	2134.16725035
Deletion::2:12,925,335-12,926,963(1628)	2	ref	insertSize_mean	5482.23255814
Deletion::2:12,925,335-12,926,963(1628)	2	ref	insertSize_std	3114.27848852
Deletion::2:34,067,823-34,068,199(376)	2	amb	count	222
Deletion::2:34,067,823-34,068,199(376)	2	ref	count	44
Deletion::2:34,067,823-34,068,199(376)	2	amb	reason_alignmentScore_alignmentScore	16
Deletion::2:34,067,823-34,068,199(376)	2	amb	reason_same_scores	206
Deletion::2:34,067,823-34,068,199(376)	2	ref	reason_alignmentScore	44
Deletion::2:34,067,823-34,068,199(376)	2	amb	alnScore_mean	9809.22972973
Deletion::2:34,067,823-34,068,199(376)	2	amb	alnScore_std	4786.41721097
Deletion::2:34,067,823-34,068,199(376)	2	ref	alnScore_mean	8060.22727273
Deletion::2:34,067,823-34,068,199(376)	2	ref	alnScore_std	4898.57700981
Deletion::2:34,067,823-34,068,199(376)	2	amb	insertSize_mean	4937.13063063
Deletion::2:34,067,823-34,068,199(376)	2	amb	insertSize_std	2410.01791255
Deletion::2:34,067,823-34,068,199(376)	2	ref	insertSize_mean	4104.45454545
Deletion::2:34,067,823-34,068,199(376)	2	ref	insertSize_std	2493.75556919
Deletion::2:35,776,508-35,776,873(365)	2	amb	count	196
Deletion::2:35,776,508-35,776,873(365)	2	ref	count	35
Deletion::2:35,776,508-35,776,873(365)	2	amb	reason_alignmentScore_alignmentScore	15
Deletion::2:35,776,508-35,776,873(365)	2	amb	reason_same_scores	181
Deletion::2:35,776,508-35,776,873(365)	2	ref	reason_alignmentScore	35
Deletion::2:35,776,508-35,776,873(365)	2	amb	alnScore_mean	7249.04591837
Deletion::2:35,776,508-35,776,873(365)	2	amb	alnScore_std	4057.2063379
Deletion::2:35,776,508-35,776,873(365)	2	ref	alnScore_mean	10548.2
Deletion::2:35,776,508-35,776,873(365)	2	ref	alnScore_std	6165.98919326
Deletion::2:35,776,508-35,776,873(365)	2	amb	insertSize_mean	3650.09183673
Deletion::2:35,776,508-35,776,873(365)	2	amb	insertSize_std	2046.98265292
Deletion::2:35,776,508-35,776,873(365)	2	ref	insertSize_mean	5294.74285714
Deletion::2:35,776,508-35,776,873(365)	2	ref	insertSize_std	3096.02564905
