variant	sample	allele	key	value
Deletion::X:14,218,823-14,223,675(4852)	X	amb	count	518
Deletion::X:14,218,823-14,223,675(4852)	X	ref	count	375
Deletion::X:14,218,823-14,223,675(4852)	X	amb	reason_alignmentScore_alignmentScore	215
Deletion::X:14,218,823-14,223,675(4852)	X	amb	reason_multimapping	223
Deletion::X:14,218,823-14,223,675(4852)	X	amb	reason_orientation_alignmentScore	6
Deletion::X:14,218,823-14,223,675(4852)	X	amb	reason_orientation_orientation	3
Deletion::X:14,218,823-14,223,675(4852)	X	amb	reason_same_scores	71
Deletion::X:14,218,823-14,223,675(4852)	X	ref	reason_alignmentScore	374
Deletion::X:14,218,823-14,223,675(4852)	X	ref	reason_orientation	1
Deletion::X:14,218,823-14,223,675(4852)	X	amb	alnScore_mean	846.555984556
Deletion::X:14,218,823-14,223,675(4852)	X	amb	alnScore_std	128.017749406
Deletion::X:14,218,823-14,223,675(4852)	X	ref	alnScore_mean	938.464
Deletion::X:14,218,823-14,223,675(4852)	X	ref	alnScore_std	37.7150461222
Deletion::X:14,218,823-14,223,675(4852)	X	amb	insertSize_mean	499.418918919
Deletion::X:14,218,823-14,223,675(4852)	X	amb	insertSize_std	545.765411466
Deletion::X:14,218,823-14,223,675(4852)	X	ref	insertSize_mean	441.210666667
Deletion::X:14,218,823-14,223,675(4852)	X	ref	insertSize_std	140.083064476
Deletion::X:14,462,281-14,462,507(226)	X	amb	count	200
Deletion::X:14,462,281-14,462,507(226)	X	ref	count	57
Deletion::X:14,462,281-14,462,507(226)	X	amb	reason_alignmentScore_alignmentScore	68
Deletion::X:14,462,281-14,462,507(226)	X	amb	reason_multimapping	5
Deletion::X:14,462,281-14,462,507(226)	X	amb	reason_orientation_orientation	1
Deletion::X:14,462,281-14,462,507(226)	X	amb	reason_same_scores	126
Deletion::X:14,462,281-14,462,507(226)	X	ref	reason_alignmentScore	57
Deletion::X:14,462,281-14,462,507(226)	X	amb	alnScore_mean	863.32
Deletion::X:14,462,281-14,462,507(226)	X	amb	alnScore_std	129.711015723
Deletion::X:14,462,281-14,462,507(226)	X	ref	alnScore_mean	951.456140351
Deletion::X:14,462,281-14,462,507(226)	X	ref	alnScore_std	26.9085978404
Deletion::X:14,462,281-14,462,507(226)	X	amb	insertSize_mean	447.365
Deletion::X:14,462,281-14,462,507(226)	X	amb	insertSize_std	192.609454013
Deletion::X:14,462,281-14,462,507(226)	X	ref	insertSize_mean	483.245614035
Deletion::X:14,462,281-14,462,507(226)	X	ref	insertSize_std	110.582711872
Deletion::X:14,837,921-14,838,223(302)	X	amb	count	209
Deletion::X:14,837,921-14,838,223(302)	X	ref	count	69
Deletion::X:14,837,921-14,838,223(302)	X	amb	reason_alignmentScore_alignmentScore	62
Deletion::X:14,837,921-14,838,223(302)	X	amb	reason_multimapping	8
Deletion::X:14,837,921-14,838,223(302)	X	amb	reason_orientation_orientation	1
Deletion::X:14,837,921-14,838,223(302)	X	amb	reason_same_scores	138
